,learning_rate,training_loss
0,1e-05,2.376011848449707
1,0.00021,1.1441689491271974
2,0.00041,1.3317629814147949
3,0.00061,1.1231191635131836
4,0.00081,0.9161746025085449
5,0.00101,1.105560302734375
6,0.0012100000000000001,1.0390379905700684
7,0.0014100000000000002,0.9132525444030761
8,0.0016100000000000003,0.9989778518676757
9,0.0018100000000000004,0.9219560623168945
10,0.0020100000000000005,0.9415349960327148
11,0.0022100000000000006,0.9993315696716308
12,0.0024100000000000007,0.907221794128418
13,0.0026100000000000008,0.8686758995056152
14,0.002810000000000001,0.9755553245544434
15,0.003010000000000001,1.1180290222167968
16,0.003210000000000001,0.9335417747497559
17,0.003410000000000001,0.884056282043457
18,0.0036100000000000012,1.073634719848633
19,0.0038100000000000013,0.8606342315673828
20,0.004010000000000001,0.9041715621948242
21,0.004210000000000001,0.983181095123291
22,0.004410000000000001,0.9440796852111817
23,0.00461,0.9535855293273926
24,0.00481,0.978054428100586
25,0.00501,0.9819588661193848
26,0.005209999999999999,0.9837514877319335
27,0.005409999999999999,0.8719285011291504
28,0.005609999999999999,1.0334459304809571
29,0.005809999999999998,0.8869190216064453
30,0.006009999999999998,1.1798349380493165
31,0.006209999999999998,0.9259613990783692
32,0.006409999999999997,0.9569137573242188
33,0.006609999999999997,1.0033062934875487
34,0.006809999999999997,0.970378303527832
35,0.007009999999999996,0.9957134246826171
36,0.007209999999999996,0.97427396774292
37,0.007409999999999996,1.0146431922912598
38,0.007609999999999995,0.9888062477111816
39,0.007809999999999995,0.9741925239562989
40,0.008009999999999995,0.9465877532958984
41,0.008209999999999995,0.9242563247680664
42,0.008409999999999996,1.029275608062744
43,0.008609999999999996,1.103353786468506
44,0.008809999999999997,0.9229018211364746
45,0.009009999999999997,0.9051655769348145
46,0.009209999999999998,1.018264102935791
47,0.009409999999999998,1.05233736038208
48,0.009609999999999999,0.9920833587646485
49,0.00981,1.0279050827026368
50,0.01001,1.030933666229248
51,0.01021,0.9958845138549804
52,0.01041,1.0797749519348145
53,0.010610000000000001,1.0586932182312012
54,0.010810000000000002,1.035009765625
55,0.011010000000000002,1.0185962677001954
56,0.011210000000000003,1.0104535102844239
57,0.011410000000000003,0.9919670104980469
58,0.011610000000000004,0.9984532356262207
59,0.011810000000000005,0.9861338615417481
60,0.012010000000000005,1.0189187049865722
61,0.012210000000000006,0.9774999618530273
