,train_losses,valid_losses
0,1.0389802932739258,0.8052738189697266
1,0.8687856038411458,0.6545811653137207
2,0.8142084121704102,0.6077069282531739
3,0.7493951320648193,0.5407966136932373
4,0.8402615547180176,0.49193754196166994
5,0.8241226196289062,0.43232388496398927
6,0.8487003962198894,0.4056455135345459
7,0.8997152328491211,0.37907798290252687
8,0.8339367866516113,0.32805335521698
9,0.8301843643188477,0.31385366916656493
10,0.7826062679290772,0.2843900680541992
11,0.809771728515625,0.2988054037094116
12,0.7229463577270507,0.2885476589202881
13,0.7694722652435303,0.24884252548217772
14,0.8072950363159179,0.21403138637542723
15,0.8058639526367187,0.1999661922454834
16,0.7272780100504558,0.1856440544128418
17,0.6851577758789062,0.17629022598266603
18,0.9591593742370605,0.16407983303070067
19,0.7639741897583008,0.15753531455993652
20,0.762657880783081,0.14443776607513428
21,0.8119770050048828,0.14221770763397218
22,0.9610310554504394,0.13826366662979125
23,0.6881864547729493,0.13081977367401124
24,0.7393275737762451,0.14863535165786743
25,0.7405951023101807,0.18749055862426758
26,0.7231679280598958,0.18822057247161866
27,0.6303812503814697,0.11723694801330567
28,0.8110323905944824,0.11498787403106689
29,0.7425710678100585,0.1093677043914795
30,0.7211938381195069,0.09564440846443176
31,0.7089186350504557,0.10997505187988281
32,0.7735449790954589,0.08365705609321594
33,0.948674488067627,0.079183030128479
34,0.719167423248291,0.08884469866752624
35,0.6974173069000245,0.08291695713996887
36,0.6792792638142904,0.10581773519515991
37,0.6997894287109375,0.07952589392662049
38,0.5884006023406982,0.06665860414505005
39,0.7640319347381592,0.085572749376297
40,0.7136630058288574,0.1032368302345276
41,0.8100327809651693,0.07692928910255432
42,0.7492647647857666,0.07774590253829956
43,0.6583433151245117,0.06846891641616822
44,0.7194309711456299,0.08231664299964905
45,0.6978793621063233,0.07921675443649293
46,0.6283199310302734,0.07550426721572875
47,0.6750926971435547,0.06966580152511596
48,0.848841381072998,0.05827840566635132
49,0.6735401630401612,0.06931000351905822
50,0.6568412780761719,0.04951084554195404
51,0.6418448766072591,0.06347680687904358
52,0.7273152828216553,0.07385101914405823
53,0.5735630512237548,0.0621598482131958
54,0.6428410530090332,0.06223961114883423
55,0.6575646877288819,0.053592604398727414
56,0.7000026702880859,0.048882514238357544
57,0.5976666927337646,0.05952420234680176
58,0.5247188568115234,0.04819828569889069
59,0.6233317852020264,0.05088189840316772
60,0.6164809703826905,0.0501024067401886
61,0.6635669708251953,0.048323997855186464
62,0.5345733165740967,0.062243479490280154
63,0.5134870529174804,0.04457256197929382
64,0.6009320259094239,0.0436513751745224
65,0.587761116027832,0.05169606804847717
66,0.62923158009847,0.05583966970443725
67,0.6485404014587403,0.05035431981086731
68,0.777514123916626,0.04445303976535797
69,0.5845195293426514,0.05128900408744812
70,0.581200647354126,0.045919802784919736
71,0.5754236221313477,0.054156118631362916
72,0.6491350173950196,0.050242269039154054
73,0.4920959949493408,0.049973797798156736
74,0.5635851860046387,0.04773820042610168
75,0.5701364994049072,0.05173380970954895
76,0.5318031628926595,0.05398057103157043
77,0.5190750122070312,0.0499597430229187
78,0.6350212574005127,0.044857510924339296
79,0.5465360164642334,0.05943669676780701
80,0.5322854042053222,0.0417892187833786
81,0.5450796763102214,0.042852315306663516
82,0.49999570846557617,0.04848178625106812
83,0.6509703159332275,0.052002090215682986
84,0.5225967407226563,0.0918545663356781
85,0.5081024169921875,0.07096375226974487
86,0.5808388392130533,0.08013237714767456
87,0.5830235958099366,0.046264642477035524
88,0.6349647045135498,0.03692999184131622
89,0.5113243103027344,0.03821450769901276
90,0.4966300010681152,0.041961902379989625
91,0.48906580607096356,0.0418156236410141
92,0.5228456020355224,0.05116413831710816
93,0.5146018028259277,0.05330941081047058
94,0.5013465881347656,0.04861751794815063
95,0.4750617027282715,0.04534202218055725
96,0.535786247253418,0.04087913930416107
97,0.6038019180297851,0.05005533695220947
98,0.5185220241546631,0.04747518301010132
99,0.4783312320709229,0.05636727809906006
