,train_mean,train_eiso,train_riso,train_vert,valid_mean,valid_eiso,valid_riso,valid_vert
109,1.3997570093087284,2.786041875389996,1.345622305744081,0.06760684679210795,1.1734185919834685,2.1986680371150973,1.2542996656202638,0.06728807321504461
110,1.3885071853267925,2.7526215282789726,1.345302835256262,0.0675971924451429,1.1631102298712355,2.1667039553270255,1.255343506441629,0.0672832278450517
111,1.3842456744296276,2.73977435636673,1.3453799577643177,0.06758270915783528,1.1597408937135862,2.154156100366013,1.257796949737096,0.06726963103764982
112,1.3801756491551342,2.7278948688467572,1.345044308753198,0.06758776986544726,1.1560310494225507,2.1423870056434557,1.2584096811400411,0.06729646148415501
113,1.3804750262900745,2.730235230735459,1.3436266157701244,0.06756323236463954,1.1558451871094155,2.1447525259923137,1.2555243876314588,0.06725864770447437
114,1.3841293161358925,2.743348953552146,1.3414838752745348,0.06755511958099711,1.1582336517045682,2.1577060548479086,1.2497398434652227,0.06725505680057277
115,1.391412440184779,2.7668546676678485,1.3398208444550244,0.06756180843146391,1.1644826350455133,2.1806673166266917,1.2454991672051223,0.06728142130472603
116,1.3941930043165158,2.7754451507246802,1.3395782298678587,0.06755563235700904,1.1678846342539329,2.1890392155648093,1.2473305780086996,0.06728410918828955
117,1.3839239020491734,2.745073801107262,1.3391467535711277,0.06755115146913056,1.158248642317824,2.159519064775393,1.2479362994403118,0.06729056273776687
118,1.3936298402527456,2.7756315398414753,1.337733978982757,0.06752400193400478,1.1670420147752674,2.189185413732256,1.2446904858469536,0.06725014474659234
119,1.3954379392000764,2.7827447323122314,1.3360696978625872,0.06749938742541096,1.1678757283912293,2.195926870046295,1.240489097187337,0.06721121794005613
120,1.3951906424701699,2.782892977538137,1.3351444418446867,0.0675345080276857,1.1674092981606354,2.195881726938682,1.2390533793666998,0.06729278817652476
121,1.3858772062082665,2.7552351003504203,1.3348847813188651,0.06751173695551403,1.159147180194222,2.1692692648042353,1.2409054483892838,0.06726682738914662
122,1.3790158021540864,2.7355871753519425,1.3339599649559524,0.06750026615436383,1.1525409095485863,2.150522090741771,1.2398374609538996,0.06726317695008843
123,1.395908766301335,2.7870905288649475,1.333141895206775,0.06749387483228267,1.168794984709665,2.199880246818344,1.2392379917276832,0.06726671558296812
124,1.3933463641122594,2.779751471674322,1.3328286647705638,0.0674589558918919,1.1669524569415566,2.192773350595196,1.2408634522719384,0.06722056795753517
125,1.3802935574810382,2.74212770105128,1.3313176787974914,0.0674352925943435,1.1539680707284898,2.15690793232967,1.2378039829110727,0.06719229694472681
126,1.3708732573916649,2.7144567444107097,1.3307342046560113,0.0674288231082737,1.1450520057036402,2.129643781629264,1.2383124922223818,0.06719974325927473
127,1.3697177978210453,2.711810240645125,1.3299322176742137,0.06741093514379716,1.1439808491379742,2.1267725453745174,1.2379858883153312,0.0671841137240737
128,1.3755363231167055,2.729559530395806,1.3296074595273604,0.0674419794269502,1.1503653018428024,2.1444866390475474,1.239353744929407,0.06725552155145288
129,1.3942082856795448,2.787786299735489,1.3274411227808351,0.06739743452231034,1.1669966776384475,2.1998510489475622,1.23395050807319,0.0671884758945905
130,1.392847755508759,2.7854521461643325,1.3257189055554914,0.06737221480645306,1.1650605027437242,2.1977013391588844,1.2303327875405212,0.06714738153176628
131,1.3908656910066755,2.7802434345153135,1.32499563819902,0.06735800030569312,1.1635306499963056,2.1927597959977176,1.2306939813835878,0.06713817260761186
132,1.3854939582149841,2.7647080199883085,1.3244174452642679,0.06735640939237626,1.1589725394096226,2.178117976671723,1.2316393491214008,0.06716029243574387
133,1.3873823696305783,2.7717900818196775,1.3230132111931996,0.06734381587885763,1.1603376540264578,2.184633904792288,1.2292288600383598,0.06715019724872602
134,1.383612737967547,2.762168917502529,1.3213362320984643,0.06733306430164732,1.1560584423810962,2.175423350856274,1.225606396068471,0.06714558021854279
135,1.3865912786615382,2.7719353433586678,1.320476646848908,0.06736184577703905,1.1588637968516642,2.1846869961676187,1.2246859599330935,0.06721843445428052
136,1.386694673678484,2.7720923882335877,1.3206607978043405,0.06733083499752343,1.1599050089192318,2.1846385502442627,1.2278929119041313,0.06718356460930158
137,1.3792753379122888,2.7515561095102576,1.3189502468833911,0.06731965734321733,1.1520540539948492,2.1641992450167185,1.2247811499051628,0.06718176706266647
138,1.3660528040463291,2.7114516772521524,1.3194163574341868,0.06729037745264876,1.1396184345492606,2.123076305991568,1.2286344295737675,0.06714456808244645
139,1.3613140776204453,2.6973231348350404,1.319343910191225,0.06727518783507071,1.1350716698718701,2.107820471709019,1.2302627027376056,0.0671318351689854
140,1.3663806038276647,2.715378649296536,1.316491329357367,0.06727183282909069,1.1392011454952589,2.1261100532705086,1.224346176983598,0.06714720623166999
141,1.3737769866165868,2.7394824629321244,1.3145922875669747,0.0672562093506607,1.1460956315877067,2.1504237348317785,1.2207274178109446,0.06713574212039668
142,1.3789873453123438,2.758411712578183,1.311327783930959,0.06722253942789028,1.149386629494183,2.1689449887954413,1.2121349596883253,0.06707993999878206
143,1.3802994896548857,2.761960757260338,1.3117117767777295,0.06722593492659044,1.1517149844814456,2.1719078192082035,1.216121509425645,0.06711562481048793
144,1.3705325557569046,2.7333607054682365,1.311035939636059,0.06720102216641906,1.1418651949746144,2.1422035190943944,1.2163052137567103,0.06708685207273839
145,1.374057787826877,2.7471838051346333,1.3077831501323325,0.06720640821366444,1.1437786839228867,2.1558478984740437,1.2083671457219087,0.06712100757270759
146,1.3715808385994157,2.7407092504991177,1.3068475671469542,0.06718569815217589,1.141124337298014,2.1485646277270076,1.2077061073769448,0.0671022767900896
147,1.362490676908047,2.713836686352888,1.3064740799736618,0.0671612643975902,1.1319618198275336,2.1198902928114,1.208919232938772,0.06707593373242915
148,1.3751722464968363,2.7524964927392808,1.3058520674479384,0.06716817930328989,1.1452761203531392,2.1595609398912816,1.2091553105461375,0.0671121106219979
149,1.3692975693727976,2.734140995097947,1.3065933177062032,0.06715839531424271,1.1400590272008981,2.139735993085374,1.2133241844888747,0.06711690402844549
150,1.3694709310838273,2.736751039926646,1.3045189803494852,0.06714277297535061,1.139466142318655,2.1417937097414455,1.209498692707463,0.06710602450705692
151,1.3759577543439152,2.7601606349155166,1.300565059340183,0.06714756877604615,1.1442633296161155,2.1657324723167166,1.1999295051800702,0.06712801135155967
