,learning_rate,training_loss
0,1e-05,1.1393427762118253
1,0.00021,0.973923076282848
2,0.00041,0.8732159701260653
3,0.00061,0.8952645041725852
4,0.00081,0.9795180580832742
5,0.00101,1.0193849043412642
6,0.0012100000000000001,0.9757498307661576
7,0.0014100000000000002,1.147484796697443
8,0.0016100000000000003,0.9972564003684304
9,0.0018100000000000004,1.0216975818980825
10,0.0020100000000000005,1.056861114501953
11,0.0022100000000000006,0.9908400795676492
12,0.0024100000000000007,0.9925099459561435
13,0.0026100000000000008,0.7588292902166193
14,0.002810000000000001,0.9168946699662642
15,0.003010000000000001,0.9614251570268111
16,0.003210000000000001,0.8965817538174716
17,0.003410000000000001,0.8121007052334872
18,0.0036100000000000012,0.835921894420277
19,0.0038100000000000013,0.7984857732599432
20,0.004010000000000001,0.8033517317338423
21,0.004210000000000001,1.0666704351251775
22,0.004410000000000001,0.853312821821733
23,0.00461,0.8141883850097656
24,0.00481,0.921425420587713
25,0.00501,0.8170238841663707
26,0.005209999999999999,0.7748266046697443
27,0.005409999999999999,0.6959056507457386
28,0.005609999999999999,0.8651453191583807
29,0.005809999999999998,0.8659585432572798
30,0.006009999999999998,0.8938464771617542
31,0.006209999999999998,0.8924121509898792
32,0.006409999999999997,0.8676026777787642
33,0.006609999999999997,0.8176421425559304
34,0.006809999999999997,0.8439296375621449
35,0.007009999999999996,0.8307181618430398
36,0.007209999999999996,1.0408029729669743
37,0.007409999999999996,1.0465835571289062
38,0.007609999999999995,0.7945268804376776
39,0.007809999999999995,0.926737490567294
40,0.008009999999999995,0.8472846984863281
41,0.008209999999999995,1.0115107449618252
42,0.008409999999999996,0.9626164523037997
43,0.008609999999999996,0.9958100058815696
44,0.008809999999999997,1.0199325561523438
45,0.009009999999999997,0.9206160111860795
46,0.009209999999999998,1.0203824823552912
47,0.009409999999999998,1.0090281399813565
48,0.009609999999999999,0.9361411354758523
49,0.00981,0.9837071505459872
50,0.01001,0.9092523748224431
51,0.01021,1.0272500471635297
52,0.01041,1.0124250932173295
53,0.010610000000000001,0.98571645563299
54,0.010810000000000002,0.8353096008300781
55,0.011010000000000002,1.006421592018821
56,0.011210000000000003,0.9656289534135298
57,0.011410000000000003,0.9673269792036576
58,0.011610000000000004,0.8490129644220525
59,0.011810000000000005,1.103894736550071
60,0.012010000000000005,1.1610834295099433
61,0.012210000000000006,1.1248227206143466
62,0.012410000000000006,1.0274201133034446
63,0.012610000000000007,0.8389383489435369
64,0.012810000000000007,1.0094212618741123
65,0.013010000000000008,1.706867842240767
66,0.013210000000000008,1.8669477982954545
67,0.013410000000000009,0.9805160522460937
68,0.01361000000000001,1.8825112082741478
69,0.01381000000000001,1.0867684797807173
70,0.01401000000000001,1.130261924050071
71,0.01421000000000001,1.7540524569424716
72,0.014410000000000011,1.8371895530007103
73,0.014610000000000012,1.1213682694868607
74,0.014810000000000012,1.8927667791193181
75,0.015010000000000013,1.8429593172940342
76,0.015210000000000013,1.96024169921875
77,0.015410000000000014,1.9524329445578836
78,0.015610000000000014,1.9265931562943892
79,0.015810000000000015,1.296196122602983
80,0.016010000000000014,2.0271187522194603
81,0.016210000000000013,1.9481922496448865
82,0.01641000000000001,1.9178286465731533
83,0.01661000000000001,1.8813346169211649
84,0.01681000000000001,2.0104733553799714
85,0.017010000000000008,2.0872937289151277
86,0.017210000000000007,1.9137663407759233
87,0.017410000000000005,1.901953125
88,0.017610000000000004,1.9388499866832387
89,0.017810000000000003,1.9582715121182528
90,0.01801,1.8442811445756393
91,0.01821,1.9514816284179688
92,0.01841,1.9126316417347302
93,0.018609999999999998,1.9955834128639915
94,0.018809999999999997,2.072072809392756
95,0.019009999999999996,1.950978643243963
96,0.019209999999999994,2.055741882324219
97,0.019409999999999993,1.8291243119673295
98,0.019609999999999992,1.9621803977272727
99,0.01980999999999999,1.2756332397460937
100,0.02000999999999999,2.0179489135742186
101,0.02020999999999999,1.9542481855912641
102,0.020409999999999987,2.0758146806196733
103,0.020609999999999986,2.0355683760209518
104,0.020809999999999985,1.977412969415838
105,0.021009999999999984,2.093343977494673
106,0.021209999999999982,2.0827220569957388
107,0.02140999999999998,1.986408164284446
108,0.02160999999999998,1.9322121360085227
109,0.02180999999999998,1.925345819646662
110,0.022009999999999977,2.1934811678799715
111,0.022209999999999976,2.1210574063387786
112,0.022409999999999975,2.0970063643022017
113,0.022609999999999974,2.1332658247514202
114,0.022809999999999973,2.1403791947798294
115,0.02300999999999997,2.0538880781693893
116,0.02320999999999997,2.0630341963334518
117,0.02340999999999997,2.1457548661665484
118,0.023609999999999968,1.9722611860795454
119,0.023809999999999967,2.102739923650568
120,0.024009999999999965,1.940281261097301
121,0.024209999999999964,1.9590814763849431
122,0.024409999999999963,2.2285357388583096
123,0.024609999999999962,2.048479669744318
124,0.02480999999999996,2.09734150279652
125,0.02500999999999996,2.0712574351917614
126,0.025209999999999958,2.153605929287997
127,0.025409999999999957,2.114454650878906
128,0.025609999999999956,2.0083758267489347
129,0.025809999999999955,2.1407759232954544
130,0.026009999999999953,2.0832247647372157
131,0.026209999999999952,2.2404786543412643
132,0.02640999999999995,2.1076281460848723
133,0.02660999999999995,2.1817704634232955
134,0.02680999999999995,2.1750602028586647
135,0.027009999999999947,1.9781211159446024
136,0.027209999999999946,1.207733154296875
137,0.027409999999999945,2.1460352117365056
138,0.027609999999999944,2.0063784512606535
139,0.027809999999999942,1.7709672407670454
140,0.02800999999999994,2.037010331587358
141,0.02820999999999994,1.0915483648126776
142,0.02840999999999994,2.2053382179953833
143,0.028609999999999938,2.2495466752485798
144,0.028809999999999936,2.186079268022017
145,0.029009999999999935,2.0701615767045456
146,0.029209999999999934,1.1295587713068183
147,0.029409999999999933,2.0802000565962357
148,0.02960999999999993,2.254000577059659
149,0.02980999999999993,2.122133428400213
150,0.03000999999999993,1.054969024658203
151,0.030209999999999928,2.223373135653409
152,0.030409999999999927,2.181214627352628
153,0.030609999999999925,2.1811947909268468
154,0.030809999999999924,2.2777628118341617
155,0.031009999999999923,2.2765691583806817
156,0.031209999999999922,2.253302001953125
157,0.031409999999999924,1.1732439908114347
158,0.03160999999999992,2.339241443980824
159,0.03180999999999992,2.235589599609375
160,0.03200999999999992,2.2459245161576704
161,0.03220999999999992,2.2711056795987217
162,0.03240999999999992,2.342546220259233
163,0.03260999999999992,2.338606123490767
164,0.032809999999999916,2.178098366477273
165,0.033009999999999914,2.248221934925426
166,0.03320999999999991,2.1203711769797584
167,0.03340999999999991,2.177009443803267
168,0.03360999999999991,2.269277815385298
169,0.03380999999999991,2.281965221058239
170,0.03400999999999991,2.227961592240767
171,0.03420999999999991,2.3110469471324575
172,0.034409999999999906,2.3317976518110797
173,0.034609999999999905,1.0728585676713422
174,0.034809999999999904,2.1995140769264916
175,0.0350099999999999,2.189540654962713
176,0.0352099999999999,2.278851179643111
177,0.0354099999999999,2.267638327858665
178,0.0356099999999999,2.1814604325727984
179,0.0358099999999999,2.10220947265625
180,0.036009999999999896,2.434439919211648
181,0.036209999999999895,2.3614274458451705
182,0.036409999999999894,2.06045448996804
183,0.03660999999999989,2.2615751786665483
184,0.03680999999999989,2.3517578125
185,0.03700999999999989,2.3460532448508524
186,0.03720999999999989,2.348076005415483
187,0.03740999999999989,2.3967124245383524
188,0.03760999999999989,1.0992591857910157
189,0.037809999999999885,2.2479468605735087
190,0.038009999999999884,2.2263599742542612
191,0.03820999999999988,2.381600674715909
192,0.03840999999999988,2.3816153786399146
193,0.03860999999999988,2.157767001065341
194,0.03880999999999988,2.4319968483664773
195,0.03900999999999988,2.3690956809303976
196,0.03920999999999988,2.3918975830078124
197,0.039409999999999876,2.3152062155983666
198,0.039609999999999874,2.3013803655450995
199,0.03980999999999987,1.310112970525568
200,0.04000999999999987,1.2879168423739347
201,0.04020999999999987,2.3514223965731533
202,0.04040999999999987,1.028706221147017
203,0.04060999999999987,2.4149289217862218
204,0.04080999999999987,2.361806696111506
205,0.041009999999999866,2.229482061212713
206,0.041209999999999865,2.3150387850674714
207,0.041409999999999864,2.3449770840731534
208,0.04160999999999986,2.434839699485085
209,0.04180999999999986,2.445425692471591
210,0.04200999999999986,2.500975175337358
211,0.04220999999999986,2.2902116255326703
212,0.04240999999999986,2.427721613103693
213,0.042609999999999856,1.2135683926669034
214,0.042809999999999855,2.3390769264914772
215,0.043009999999999854,2.405517578125
216,0.04320999999999985,2.508001708984375
217,0.04340999999999985,2.3714982466264205
218,0.04360999999999985,1.1535351146351207
219,0.04380999999999985,1.0408748279918323
220,0.04400999999999985,2.466549960049716
221,0.04420999999999985,2.447494784268466
222,0.044409999999999845,2.3721649169921877
223,0.044609999999999844,2.5476648504083808
224,0.04480999999999984,2.4436459628018468
225,0.04500999999999984,1.1845489501953126
226,0.04520999999999984,1.0893946560946377
227,0.04540999999999984,1.2387011441317473
228,0.04560999999999984,2.353638250177557
229,0.04580999999999984,2.3929060502485795
230,0.046009999999999836,2.3306291060014206
231,0.046209999999999835,2.4384008234197445
232,0.04640999999999983,2.472597434303977
233,0.04660999999999983,2.3728349165482956
234,0.04680999999999983,2.3976795543323863
235,0.04700999999999983,2.396309315074574
236,0.04720999999999983,2.4149336381392046
237,0.04740999999999983,1.6789342706853694
238,0.047609999999999826,2.457905994762074
239,0.047809999999999825,1.1449974753639915
240,0.048009999999999824,2.5110207297585228
241,0.04820999999999982,2.4415754838423296
242,0.04840999999999982,2.3507815274325283
243,0.04860999999999982,2.554092129794034
244,0.04880999999999982,2.2874364679509944
245,0.04900999999999982,2.5083404541015626
246,0.049209999999999816,2.4147444291548297
247,0.049409999999999815,2.376090587269176
248,0.049609999999999814,2.4170984441583805
249,0.04980999999999981,2.335494717684659
250,0.05000999999999981,2.4747569691051137
251,0.05020999999999981,2.5817643599076705
