,train_scores_1,valid_scores_1,train_scores_2,valid_scores_2,train_scores_3,valid_scores_3
108,{'mean_absolute_error': 1.6822907470441897},{'mean_absolute_error': 2.1555463522346647},{'mean_absolute_error': 1.7039111196386603},{'mean_absolute_error': 1.9305127083862959},{'mean_absolute_error': 2.1267447002736963},{'mean_absolute_error': 4.761815873924195}
109,{'mean_absolute_error': 1.8864511304087688},{'mean_absolute_error': 2.397637256517498},{'mean_absolute_error': 1.7035139711671556},{'mean_absolute_error': 1.9111597742804645},{'mean_absolute_error': 1.8889589465208405},{'mean_absolute_error': 4.957497758104997}
110,{'mean_absolute_error': 2.0396078337480237},{'mean_absolute_error': 2.510520927832624},{'mean_absolute_error': 1.7783425067152807},{'mean_absolute_error': 2.181765301232806},{'mean_absolute_error': 1.6288043314772938},{'mean_absolute_error': 4.520109913628585}
111,{'mean_absolute_error': 1.771243660576141},{'mean_absolute_error': 2.025659989071016},{'mean_absolute_error': 1.926426333580212},{'mean_absolute_error': 2.149291571234982},{'mean_absolute_error': 1.6445479116009698},{'mean_absolute_error': 4.313125302696408}
112,{'mean_absolute_error': 1.8138587884051338},{'mean_absolute_error': 2.3789622046362195},{'mean_absolute_error': 1.6880883216490223},{'mean_absolute_error': 1.8587550001410083},{'mean_absolute_error': 1.608715987131386},{'mean_absolute_error': 4.510659289595895}
113,{'mean_absolute_error': 1.9144310674171154},{'mean_absolute_error': 2.312634284628224},{'mean_absolute_error': 1.7286858959079308},{'mean_absolute_error': 1.9317588563265389},{'mean_absolute_error': 1.5969785507400784},{'mean_absolute_error': 4.3628153848003315}
114,{'mean_absolute_error': 1.6810090516432745},{'mean_absolute_error': 2.204324721894947},{'mean_absolute_error': 1.6754830231501814},{'mean_absolute_error': 2.0314874296282888},{'mean_absolute_error': 1.6721965564794612},{'mean_absolute_error': 4.338542442605011}
115,{'mean_absolute_error': 1.6954866637929822},{'mean_absolute_error': 2.212643490109505},{'mean_absolute_error': 2.1030556827870157},{'mean_absolute_error': 2.1447819113438653},{'mean_absolute_error': 1.6225555352493473},{'mean_absolute_error': 4.4852310164221665}
116,{'mean_absolute_error': 2.0052967439483957},{'mean_absolute_error': 2.024641382651227},{'mean_absolute_error': 1.682994920848346},{'mean_absolute_error': 1.9890378307018401},{'mean_absolute_error': 1.7848900409610018},{'mean_absolute_error': 4.635828850033584}
117,{'mean_absolute_error': 2.1733299838305533},{'mean_absolute_error': 2.5548315031488844},{'mean_absolute_error': 1.7402763599563615},{'mean_absolute_error': 2.0070901255356883},{'mean_absolute_error': 1.6933344625011204},{'mean_absolute_error': 4.529097355368084}
118,{'mean_absolute_error': 2.1392070681732376},{'mean_absolute_error': 2.640010825770651},{'mean_absolute_error': 1.6635916323698905},{'mean_absolute_error': 1.852444410683662},{'mean_absolute_error': 1.5984087455169997},{'mean_absolute_error': 4.167472829007087}
119,{'mean_absolute_error': 1.7550820098505084},{'mean_absolute_error': 2.0658387180199},{'mean_absolute_error': 1.671444743701453},{'mean_absolute_error': 2.2215902170133406},{'mean_absolute_error': 1.6718028049376654},{'mean_absolute_error': 4.645960790003166}
120,{'mean_absolute_error': 1.9564206168853004},{'mean_absolute_error': 2.610952510428334},{'mean_absolute_error': 1.8298876351752111},{'mean_absolute_error': 2.1165369146221384},{'mean_absolute_error': 1.5832384836727749},{'mean_absolute_error': 4.421519383618519}
121,{'mean_absolute_error': 1.8356317427969335},{'mean_absolute_error': 2.311997344905308},{'mean_absolute_error': 1.8530966778973208},{'mean_absolute_error': 2.3654587130939286},{'mean_absolute_error': 1.6274591298662986},{'mean_absolute_error': 4.360534212744616}
122,{'mean_absolute_error': 1.7404714237457344},{'mean_absolute_error': 1.9966024031998735},{'mean_absolute_error': 2.072454791811143},{'mean_absolute_error': 2.4755183643482677},{'mean_absolute_error': 1.6250017217826007},{'mean_absolute_error': 4.602441400487788}
123,{'mean_absolute_error': 1.9778698304076472},{'mean_absolute_error': 2.3467507987576166},{'mean_absolute_error': 1.6341878147413962},{'mean_absolute_error': 1.9515397701173944},{'mean_absolute_error': 1.6056779373886585},{'mean_absolute_error': 4.47681436847039}
124,{'mean_absolute_error': 1.7788570623977653},{'mean_absolute_error': 2.2447754417800643},{'mean_absolute_error': 1.6877689771099973},{'mean_absolute_error': 2.147015263467814},{'mean_absolute_error': 1.8001519533868924},{'mean_absolute_error': 4.477552032476284}
125,{'mean_absolute_error': 1.6608799966888321},{'mean_absolute_error': 2.1652384860566225},{'mean_absolute_error': 1.7479953803038817},{'mean_absolute_error': 2.2314067441971956},{'mean_absolute_error': 1.6795748044225138},{'mean_absolute_error': 4.761633300004639}
126,{'mean_absolute_error': 1.656739289152452},{'mean_absolute_error': 2.061884164937624},{'mean_absolute_error': 1.6892952774340713},{'mean_absolute_error': 1.9133143793665932},{'mean_absolute_error': 1.6105438569091666},{'mean_absolute_error': 4.388450934959096}
127,{'mean_absolute_error': 1.7087374120926517},{'mean_absolute_error': 2.130105811177009},{'mean_absolute_error': 1.7487512955172162},{'mean_absolute_error': 2.5262001716035765},{'mean_absolute_error': 1.6433828996809219},{'mean_absolute_error': 4.2812293055253425}
128,{'mean_absolute_error': 1.7956298127480528},{'mean_absolute_error': 2.267336067401443},{'mean_absolute_error': 1.6709563374424505},{'mean_absolute_error': 1.8027926156214413},{'mean_absolute_error': 1.5978527506304885},{'mean_absolute_error': 4.427111978720973}
129,{'mean_absolute_error': 1.7646047302842742},{'mean_absolute_error': 2.2606471897710123},{'mean_absolute_error': 1.7100550852649123},{'mean_absolute_error': 1.9569562258842041},{'mean_absolute_error': 1.606998089915485},{'mean_absolute_error': 4.235583296738138}
130,{'mean_absolute_error': 1.8645296317735207},{'mean_absolute_error': 2.252096492636346},{'mean_absolute_error': 1.7182445410495324},{'mean_absolute_error': 2.6521289495586022},{'mean_absolute_error': 1.6827065687788008},{'mean_absolute_error': 4.737626936461316}
131,{'mean_absolute_error': 1.694795717710489},{'mean_absolute_error': 2.1293802672102773},{'mean_absolute_error': 1.6618905204123837},{'mean_absolute_error': 1.7988579694463758},{'mean_absolute_error': 1.7239219875263458},{'mean_absolute_error': 4.44865780454056}
132,{'mean_absolute_error': 1.6935276731541409},{'mean_absolute_error': 2.1127922230844804},{'mean_absolute_error': 1.6587421681467363},{'mean_absolute_error': 1.8344491197190356},{'mean_absolute_error': 1.562183532209272},{'mean_absolute_error': 4.314224715154715}
133,{'mean_absolute_error': 1.7183576823978017},{'mean_absolute_error': 2.300781741622948},{'mean_absolute_error': 1.699585768758786},{'mean_absolute_error': 2.3900239377764634},{'mean_absolute_error': 1.559541151630778},{'mean_absolute_error': 4.564855971074434}
134,{'mean_absolute_error': 1.651453159098109},{'mean_absolute_error': 2.1327914435835145},{'mean_absolute_error': 1.6190890519118382},{'mean_absolute_error': 2.1192625111545755},{'mean_absolute_error': 1.562527877064784},{'mean_absolute_error': 4.355606255203392}
135,{'mean_absolute_error': 1.6198480478847566},{'mean_absolute_error': 2.1637146602773956},{'mean_absolute_error': 1.619962697641304},{'mean_absolute_error': 1.9747807148190004},{'mean_absolute_error': 1.552615978583161},{'mean_absolute_error': 4.389657883069549}
136,{'mean_absolute_error': 1.785679875128497},{'mean_absolute_error': 2.444115146586181},{'mean_absolute_error': 1.6346129168854846},{'mean_absolute_error': 2.084828735685357},{'mean_absolute_error': 1.641430243713911},{'mean_absolute_error': 4.6822530291980105}
137,{'mean_absolute_error': 1.6349343446299303},{'mean_absolute_error': 2.1834665718072146},{'mean_absolute_error': 1.8325851241692481},{'mean_absolute_error': 2.4413820678186884},{'mean_absolute_error': 1.8638780211626738},{'mean_absolute_error': 4.282255574980456}
138,{'mean_absolute_error': 1.7168419302534943},{'mean_absolute_error': 2.075208561881926},{'mean_absolute_error': 1.613888767441681},{'mean_absolute_error': 2.164501265119738},{'mean_absolute_error': 1.6699925725376141},{'mean_absolute_error': 4.290813337538033}
139,{'mean_absolute_error': 1.6510689940969991},{'mean_absolute_error': 2.2019417931089067},{'mean_absolute_error': 1.6449730542857532},{'mean_absolute_error': 1.9923822493555996},{'mean_absolute_error': 1.6233355975105002},{'mean_absolute_error': 4.76638894873923}
140,{'mean_absolute_error': 1.6928086261754225},{'mean_absolute_error': 2.2812364018950255},{'mean_absolute_error': 1.6420808742085853},{'mean_absolute_error': 2.061776642373255},{'mean_absolute_error': 1.623998672325123},{'mean_absolute_error': 4.6981351098100586}
141,{'mean_absolute_error': 1.7223153251361492},{'mean_absolute_error': 2.2614190281620123},{'mean_absolute_error': 1.6036117318378778},{'mean_absolute_error': 2.2154480704952415},{'mean_absolute_error': 1.759480071643241},{'mean_absolute_error': 4.496123913953786}
142,{'mean_absolute_error': 1.6490038602072665},{'mean_absolute_error': 2.1137133953362492},{'mean_absolute_error': 1.7587184068985038},{'mean_absolute_error': 2.5447119436087444},{'mean_absolute_error': 1.549024361009435},{'mean_absolute_error': 4.38719068491356}
143,{'mean_absolute_error': 1.6479208149338302},{'mean_absolute_error': 2.0870104875103506},{'mean_absolute_error': 1.5956159987061391},{'mean_absolute_error': 2.165092514239207},{'mean_absolute_error': 1.563158752627673},{'mean_absolute_error': 4.528006744936736}
144,{'mean_absolute_error': 1.7020020773477886},{'mean_absolute_error': 2.2703607773041545},{'mean_absolute_error': 1.6383765703751458},{'mean_absolute_error': 2.0263464462092857},{'mean_absolute_error': 1.5942270850576614},{'mean_absolute_error': 4.378869648629293}
145,{'mean_absolute_error': 1.6223751648568578},{'mean_absolute_error': 2.1406166607913764},{'mean_absolute_error': 1.625997537563918},{'mean_absolute_error': 2.3163909715369817},{'mean_absolute_error': 1.7227528100226777},{'mean_absolute_error': 4.5395435415375225}
146,{'mean_absolute_error': 1.6604433821298228},{'mean_absolute_error': 2.127129992996948},{'mean_absolute_error': 1.6212748834839703},{'mean_absolute_error': 2.310692322145144},{'mean_absolute_error': 1.5635565782815974},{'mean_absolute_error': 4.5879927413065795}
147,{'mean_absolute_error': 1.6069632706252417},{'mean_absolute_error': 2.212033691692187},{'mean_absolute_error': 1.6536558733151014},{'mean_absolute_error': 2.21083710631282},{'mean_absolute_error': 1.6937572253061552},{'mean_absolute_error': 4.872202593100098}
148,{'mean_absolute_error': 1.6641513417185885},{'mean_absolute_error': 2.1418472807274487},{'mean_absolute_error': 1.6049215153964653},{'mean_absolute_error': 2.286708634202598},{'mean_absolute_error': 1.6688935346018179},{'mean_absolute_error': 4.512382821053908}
149,{'mean_absolute_error': 1.6565488389559777},{'mean_absolute_error': 2.256701582595452},{'mean_absolute_error': 1.6297954988605066},{'mean_absolute_error': 2.2908605112110227},{'mean_absolute_error': 1.646212365503118},{'mean_absolute_error': 4.3017023233493115}
150,{'mean_absolute_error': 1.6832311714200632},{'mean_absolute_error': 2.2285227879275595},{'mean_absolute_error': 1.6113093772404523},{'mean_absolute_error': 2.090549417414635},{'mean_absolute_error': 1.657255878082214},{'mean_absolute_error': 4.443840479176786}
151,{'mean_absolute_error': 1.7534966167456127},{'mean_absolute_error': 2.1827310268412434},{'mean_absolute_error': 1.5875521857084174},{'mean_absolute_error': 2.0325322191852018},{'mean_absolute_error': 1.5754428116997212},{'mean_absolute_error': 4.286179008874843}
152,{'mean_absolute_error': 1.6360949771468523},{'mean_absolute_error': 2.1811932741449467},{'mean_absolute_error': 1.6278202879106178},{'mean_absolute_error': 1.9517988132476638},{'mean_absolute_error': 1.5829408353999042},{'mean_absolute_error': 4.586442544335212}
153,{'mean_absolute_error': 1.7554554761364105},{'mean_absolute_error': 2.302633620058442},{'mean_absolute_error': 1.5986433751075282},{'mean_absolute_error': 2.1752816707634723},{'mean_absolute_error': 1.5282302677945612},{'mean_absolute_error': 4.596479498429679}
154,{'mean_absolute_error': 1.6672989677414722},{'mean_absolute_error': 2.237911975092351},{'mean_absolute_error': 1.642555116182524},{'mean_absolute_error': 2.5402837779641545},{'mean_absolute_error': 1.5095759209385193},{'mean_absolute_error': 4.436238658869047}
155,{'mean_absolute_error': 1.6182426831641232},{'mean_absolute_error': 2.170477715989859},{'mean_absolute_error': 1.5825221234801234},{'mean_absolute_error': 2.089006994518318},{'mean_absolute_error': 1.597502843159891},{'mean_absolute_error': 4.681601169099239}
156,{'mean_absolute_error': 1.6304388695457948},{'mean_absolute_error': 2.152660173263354},{'mean_absolute_error': 1.7474264521710265},{'mean_absolute_error': 1.925591650704809},{'mean_absolute_error': 1.603715116335183},{'mean_absolute_error': 4.422164080174504}
157,{'mean_absolute_error': 1.6755415206248465},{'mean_absolute_error': 2.2653155057066146},{'mean_absolute_error': 1.6267495452181329},{'mean_absolute_error': 2.430943499884096},{'mean_absolute_error': 1.5098902424720229},{'mean_absolute_error': 4.343311604980423}
158,{'mean_absolute_error': 1.6199264100942523},{'mean_absolute_error': 2.086162797953542},{'mean_absolute_error': 1.5701513722227265},{'mean_absolute_error': 2.162003758772227},{'mean_absolute_error': 1.5748757723594349},{'mean_absolute_error': 4.675151800148725}
159,{'mean_absolute_error': 1.7790885387156161},{'mean_absolute_error': 2.2586557524312756},{'mean_absolute_error': 1.6076064549061824},{'mean_absolute_error': 2.0935740385834793},{'mean_absolute_error': 1.5425666992067648},{'mean_absolute_error': 4.334691317086314}
160,{'mean_absolute_error': 1.6250045267323272},{'mean_absolute_error': 2.1109401039326414},{'mean_absolute_error': 1.6213182494844363},{'mean_absolute_error': 2.271416367065474},{'mean_absolute_error': 1.5237240155327152},{'mean_absolute_error': 4.615115622512201}
161,{'mean_absolute_error': 1.8293170754774875},{'mean_absolute_error': 2.4012788698864984},{'mean_absolute_error': 1.574767949114583},{'mean_absolute_error': 2.2335922139569226},{'mean_absolute_error': 1.5979353753281802},{'mean_absolute_error': 4.929365116345959}
162,{'mean_absolute_error': 1.7183958770340289},{'mean_absolute_error': 2.277828202579599},{'mean_absolute_error': 1.5779615241268643},{'mean_absolute_error': 2.340102385718168},{'mean_absolute_error': 1.5573252673946927},{'mean_absolute_error': 4.316384139010697}
163,{'mean_absolute_error': 1.6335900128945013},{'mean_absolute_error': 2.1266171266664617},{'mean_absolute_error': 1.6404029708234433},{'mean_absolute_error': 2.28568201884263},{'mean_absolute_error': 1.5369824344198475},{'mean_absolute_error': 4.369331933325951}
164,{'mean_absolute_error': 1.6489735868710693},{'mean_absolute_error': 2.2784852044626756},{'mean_absolute_error': 1.5775447162369116},{'mean_absolute_error': 2.1561792899847685},{'mean_absolute_error': 1.5228574972474624},{'mean_absolute_error': 4.553201222339449}
165,{'mean_absolute_error': 1.65154584860025},{'mean_absolute_error': 2.075543745881027},{'mean_absolute_error': 1.614462886579497},{'mean_absolute_error': 2.359445214584657},{'mean_absolute_error': 1.5464280236627388},{'mean_absolute_error': 4.722566835142113}
166,{'mean_absolute_error': 1.6227667603781362},{'mean_absolute_error': 2.1444134838021593},{'mean_absolute_error': 1.8108352074539402},{'mean_absolute_error': 2.6282778953968697},{'mean_absolute_error': 1.5122456739471861},{'mean_absolute_error': 4.420647059130037}
167,{'mean_absolute_error': 1.640223086404832},{'mean_absolute_error': 2.278332022803835},{'mean_absolute_error': 1.673826929963638},{'mean_absolute_error': 2.3901885093299233},{'mean_absolute_error': 1.6906221514065398},{'mean_absolute_error': 4.177787052349404}
168,{'mean_absolute_error': 1.6795738632087438},{'mean_absolute_error': 2.059227875224508},{'mean_absolute_error': 1.645621243255183},{'mean_absolute_error': 1.8811630471210388},{'mean_absolute_error': 1.6564568208195738},{'mean_absolute_error': 4.368843894850434}
169,{'mean_absolute_error': 1.63684176703592},{'mean_absolute_error': 2.198478266690058},{'mean_absolute_error': 1.7153978329245478},{'mean_absolute_error': 2.2939985452318457},{'mean_absolute_error': 1.5582043160902215},{'mean_absolute_error': 4.865223229430529}
170,{'mean_absolute_error': 1.6154810025166875},{'mean_absolute_error': 2.256907654305168},{'mean_absolute_error': 1.6398947031912812},{'mean_absolute_error': 2.324167083931012},{'mean_absolute_error': 1.5299656656051281},{'mean_absolute_error': 4.3985483023563186}
171,{'mean_absolute_error': 1.6454294021300522},{'mean_absolute_error': 2.0680917030438444},{'mean_absolute_error': 1.5919548097075489},{'mean_absolute_error': 2.4579990872977344},{'mean_absolute_error': 1.6083198959255682},{'mean_absolute_error': 4.276607090915521}
172,{'mean_absolute_error': 1.606873905735398},{'mean_absolute_error': 2.221385689395844},{'mean_absolute_error': 1.6771262428052993},{'mean_absolute_error': 2.5444664460689426},{'mean_absolute_error': 1.6652528644968678},{'mean_absolute_error': 4.545374730461732}
173,{'mean_absolute_error': 1.6712547953426227},{'mean_absolute_error': 2.100997753366561},{'mean_absolute_error': 1.5405521348391285},{'mean_absolute_error': 2.1907546556077238},{'mean_absolute_error': 1.5117261816626932},{'mean_absolute_error': 4.4871466096035695}
174,{'mean_absolute_error': 1.6199936715505878},{'mean_absolute_error': 2.261243802113403},{'mean_absolute_error': 1.5480406631723143},{'mean_absolute_error': 2.265826448037006},{'mean_absolute_error': 1.5598717546436192},{'mean_absolute_error': 4.635948539709646}
175,{'mean_absolute_error': 1.5885087656206218},{'mean_absolute_error': 2.1867730040798325},{'mean_absolute_error': 1.5834973089584738},{'mean_absolute_error': 2.3783661689283226},{'mean_absolute_error': 1.5002165546790733},{'mean_absolute_error': 4.467341304490234}
176,{'mean_absolute_error': 1.5881650142235868},{'mean_absolute_error': 2.1151867646515714},{'mean_absolute_error': 1.532939098764164},{'mean_absolute_error': 2.231707267176045},{'mean_absolute_error': 1.6693080906979714},{'mean_absolute_error': 4.534749383460692}
177,{'mean_absolute_error': 1.9158042890377969},{'mean_absolute_error': 2.3939158880339564},{'mean_absolute_error': 1.5623145773910727},{'mean_absolute_error': 2.3877705225447277},{'mean_absolute_error': 1.5190289501675098},{'mean_absolute_error': 4.607093125022051}
178,{'mean_absolute_error': 1.5814622154701579},{'mean_absolute_error': 2.094470243101486},{'mean_absolute_error': 1.5724366183554195},{'mean_absolute_error': 2.4766811379067106},{'mean_absolute_error': 1.4955508843327774},{'mean_absolute_error': 4.440483214344949}
179,{'mean_absolute_error': 1.6154641147742403},{'mean_absolute_error': 2.2465288041390696},{'mean_absolute_error': 1.5868331390968786},{'mean_absolute_error': 2.3075103358288267},{'mean_absolute_error': 1.8540315772017073},{'mean_absolute_error': 4.741993079600507}
180,{'mean_absolute_error': 1.6516665336912464},{'mean_absolute_error': 2.2882308551356205},{'mean_absolute_error': 1.5493173068835353},{'mean_absolute_error': 2.1820534204916213},{'mean_absolute_error': 1.5223722166508997},{'mean_absolute_error': 4.257815438499179}
181,{'mean_absolute_error': 1.6016891784112302},{'mean_absolute_error': 2.16529988216936},{'mean_absolute_error': 1.5567949007013493},{'mean_absolute_error': 2.3275292189793055},{'mean_absolute_error': 1.4978655532995986},{'mean_absolute_error': 4.426142661512364}
182,{'mean_absolute_error': 1.7688647343774493},{'mean_absolute_error': 2.1324731707891345},{'mean_absolute_error': 1.5698605295521662},{'mean_absolute_error': 2.474256424345052},{'mean_absolute_error': 1.518724665450292},{'mean_absolute_error': 4.678401709794078}
183,{'mean_absolute_error': 1.6165126438700193},{'mean_absolute_error': 2.0871718528451706},{'mean_absolute_error': 1.5809679104387009},{'mean_absolute_error': 2.4406630553837716},{'mean_absolute_error': 1.628059995410988},{'mean_absolute_error': 4.6199476568068905}
184,{'mean_absolute_error': 1.6219863756275554},{'mean_absolute_error': 2.2452787146990523},{'mean_absolute_error': 1.7164018976164248},{'mean_absolute_error': 2.502558161714136},{'mean_absolute_error': 1.5530347521472083},{'mean_absolute_error': 4.624610980908787}
185,{'mean_absolute_error': 1.6241968781463265},{'mean_absolute_error': 2.0812945856447853},{'mean_absolute_error': 1.5648265488966557},{'mean_absolute_error': 2.365288690690751},{'mean_absolute_error': 1.489595630420573},{'mean_absolute_error': 4.382212286588239}
186,{'mean_absolute_error': 1.701879760837415},{'mean_absolute_error': 2.2127478819148134},{'mean_absolute_error': 1.5521291537964788},{'mean_absolute_error': 2.224653456782103},{'mean_absolute_error': 1.531528656688595},{'mean_absolute_error': 4.675229595189643}
187,{'mean_absolute_error': 1.6285272504357442},{'mean_absolute_error': 2.205707250276672},{'mean_absolute_error': 1.6201491356443747},{'mean_absolute_error': 2.948851260360907},{'mean_absolute_error': 1.5699186446189726},{'mean_absolute_error': 4.655051750154157}
188,{'mean_absolute_error': 1.6187564897482323},{'mean_absolute_error': 2.1118297763844573},{'mean_absolute_error': 1.5518595359884189},{'mean_absolute_error': 2.2274522394904728},{'mean_absolute_error': 1.4916647066143491},{'mean_absolute_error': 4.433236583678442}
189,{'mean_absolute_error': 1.8884868911458352},{'mean_absolute_error': 2.352684918889794},{'mean_absolute_error': 1.7196834511622285},{'mean_absolute_error': 2.150126546731192},{'mean_absolute_error': 1.589476718214523},{'mean_absolute_error': 4.615281355807886}
190,{'mean_absolute_error': 1.5915102518580897},{'mean_absolute_error': 2.1133204602886244},{'mean_absolute_error': 1.5788629970011108},{'mean_absolute_error': 2.355025776275509},{'mean_absolute_error': 1.5843446904632499},{'mean_absolute_error': 4.489036960593336}
191,{'mean_absolute_error': 1.589958341932558},{'mean_absolute_error': 2.172261510606903},{'mean_absolute_error': 1.5233487699579458},{'mean_absolute_error': 2.392540422809659},{'mean_absolute_error': 1.4858060953313748},{'mean_absolute_error': 4.431909784667656}
192,{'mean_absolute_error': 1.5949902988018472},{'mean_absolute_error': 2.1891495181604603},{'mean_absolute_error': 1.5645328904215319},{'mean_absolute_error': 2.5989879991950136},{'mean_absolute_error': 1.5405510354076617},{'mean_absolute_error': 4.882782713568817}
193,{'mean_absolute_error': 1.668066883613207},{'mean_absolute_error': 2.1211458029255676},{'mean_absolute_error': 1.5714857151700545},{'mean_absolute_error': 2.014137800812139},{'mean_absolute_error': 1.6493067145151843},{'mean_absolute_error': 4.537898731371804}
194,{'mean_absolute_error': 1.645082078143993},{'mean_absolute_error': 2.236436279628124},{'mean_absolute_error': 1.5760791670124354},{'mean_absolute_error': 2.39116372033721},{'mean_absolute_error': 1.5091658202942846},{'mean_absolute_error': 4.3270083783300155}
195,{'mean_absolute_error': 1.6272127150737317},{'mean_absolute_error': 2.1349682785925763},{'mean_absolute_error': 1.579796788041341},{'mean_absolute_error': 2.6204342006731127},{'mean_absolute_error': 1.5926518598874544},{'mean_absolute_error': 4.649866785656453}
196,{'mean_absolute_error': 1.7808676663099123},{'mean_absolute_error': 2.2656031528835987},{'mean_absolute_error': 1.7443421501432375},{'mean_absolute_error': 1.921584496049457},{'mean_absolute_error': 1.4891140418928368},{'mean_absolute_error': 4.647433257286855}
197,{'mean_absolute_error': 1.6336081978105375},{'mean_absolute_error': 2.134467538299523},{'mean_absolute_error': 1.5691718235683965},{'mean_absolute_error': 2.479706898755147},{'mean_absolute_error': 1.5173547969133818},{'mean_absolute_error': 4.220194081056324}
198,{'mean_absolute_error': 1.7655551776072236},{'mean_absolute_error': 2.2381371349176247},{'mean_absolute_error': 1.590043574078571},{'mean_absolute_error': 2.5204355877193625},{'mean_absolute_error': 1.7388340363691703},{'mean_absolute_error': 4.675850889796977}
199,{'mean_absolute_error': 1.5879425346991554},{'mean_absolute_error': 2.0281401641615737},{'mean_absolute_error': 1.535012925826893},{'mean_absolute_error': 2.082752367447703},{'mean_absolute_error': 1.4483175540018975},{'mean_absolute_error': 4.4572982433987365}
200,{'mean_absolute_error': 1.5813544770850336},{'mean_absolute_error': 2.1766225769092644},{'mean_absolute_error': 1.5286816509958634},{'mean_absolute_error': 2.1812739837310327},{'mean_absolute_error': 1.5121334598541623},{'mean_absolute_error': 4.551799292660405}
201,{'mean_absolute_error': 1.5637718249665356},{'mean_absolute_error': 2.0340995676477958},{'mean_absolute_error': 1.570724577286174},{'mean_absolute_error': 2.506863924060895},{'mean_absolute_error': 1.5958727279967742},{'mean_absolute_error': 4.910151234287504}
202,{'mean_absolute_error': 1.6289810030303988},{'mean_absolute_error': 2.1428621893901503},{'mean_absolute_error': 1.6490090180794967},{'mean_absolute_error': 1.8610082766942764},{'mean_absolute_error': 1.5153800994264668},{'mean_absolute_error': 4.479189581718433}
203,{'mean_absolute_error': 1.6456182594249305},{'mean_absolute_error': 2.1817800966148457},{'mean_absolute_error': 1.6044500200315936},{'mean_absolute_error': 2.188635847519029},{'mean_absolute_error': 1.7210127179897512},{'mean_absolute_error': 4.600867931016557}
204,{'mean_absolute_error': 1.6934439145372648},{'mean_absolute_error': 2.125609577944818},{'mean_absolute_error': 1.5727861785400505},{'mean_absolute_error': 2.494837736891167},{'mean_absolute_error': 1.504776115963681},{'mean_absolute_error': 4.448147133095102}
205,{'mean_absolute_error': 1.6011213537194515},{'mean_absolute_error': 2.0648897647619493},{'mean_absolute_error': 1.6014344485176906},{'mean_absolute_error': 2.0890159936956465},{'mean_absolute_error': 1.4879265171044722},{'mean_absolute_error': 4.628450547942315}
206,{'mean_absolute_error': 1.605505750107323},{'mean_absolute_error': 2.1990130180243583},{'mean_absolute_error': 1.706757464797023},{'mean_absolute_error': 2.0290493228078037},{'mean_absolute_error': 1.5849458105584895},{'mean_absolute_error': 4.58615960196345}
207,{'mean_absolute_error': 1.5630357595956172},{'mean_absolute_error': 2.049122307190851},{'mean_absolute_error': 1.5407219773864558},{'mean_absolute_error': 2.112409390927493},{'mean_absolute_error': 1.5600752340945474},{'mean_absolute_error': 4.51347566170997}
208,{'mean_absolute_error': 1.6991433623991918},{'mean_absolute_error': 2.1573604737316474},{'mean_absolute_error': 1.5234691104045899},{'mean_absolute_error': 2.237325081208095},{'mean_absolute_error': 1.4712231962346647},{'mean_absolute_error': 4.48087366874121}
209,{'mean_absolute_error': 1.5927573618340989},{'mean_absolute_error': 2.113685239828486},{'mean_absolute_error': 1.5707667883479437},{'mean_absolute_error': 2.265156388885826},{'mean_absolute_error': 1.5842307696168407},{'mean_absolute_error': 4.822499814300295}
210,{'mean_absolute_error': 1.535415062224718},{'mean_absolute_error': 2.101514941769773},{'mean_absolute_error': 1.54936875365482},{'mean_absolute_error': 2.1470553695068952},{'mean_absolute_error': 1.4597023104458926},{'mean_absolute_error': 4.436357922069435}
211,{'mean_absolute_error': 1.6036548640671382},{'mean_absolute_error': 2.2580157065511592},{'mean_absolute_error': 1.513224701825979},{'mean_absolute_error': 2.150496365546859},{'mean_absolute_error': 1.6407687171721006},{'mean_absolute_error': 4.434675562082362}
212,{'mean_absolute_error': 1.628384105392933},{'mean_absolute_error': 2.205378954331253},{'mean_absolute_error': 1.532199989383054},{'mean_absolute_error': 2.1522618994485665},{'mean_absolute_error': 1.4701655429100748},{'mean_absolute_error': 4.535188309288176}
213,{'mean_absolute_error': 1.6140643673031334},{'mean_absolute_error': 2.140003191015857},{'mean_absolute_error': 1.557414502074785},{'mean_absolute_error': 2.6628456024568288},{'mean_absolute_error': 1.4814960260730419},{'mean_absolute_error': 4.781330935642415}
214,{'mean_absolute_error': 1.7601497540872366},{'mean_absolute_error': 2.2238754944272716},{'mean_absolute_error': 1.6327579710512083},{'mean_absolute_error': 1.9995735707013966},{'mean_absolute_error': 1.7458317844497646},{'mean_absolute_error': 4.344530803443381}
215,{'mean_absolute_error': 1.5410449266250408},{'mean_absolute_error': 2.0816568579640684},{'mean_absolute_error': 1.5241720832626515},{'mean_absolute_error': 2.15341669401857},{'mean_absolute_error': 1.5983740907364623},{'mean_absolute_error': 4.465660311079401}
216,{'mean_absolute_error': 1.586484561461878},{'mean_absolute_error': 2.126005927515456},{'mean_absolute_error': 1.533597399486718},{'mean_absolute_error': 2.4835653205295385},{'mean_absolute_error': 1.4980334459793585},{'mean_absolute_error': 4.502353264357598}
217,{'mean_absolute_error': 1.69961263507866},{'mean_absolute_error': 2.0853862428964374},{'mean_absolute_error': 1.5178170840759961},{'mean_absolute_error': 2.3834135192860484},{'mean_absolute_error': 1.786734630631559},{'mean_absolute_error': 4.612665739663753}
