,train_losses,valid_losses,train_score,valid_score,test_score
0,1.3105543851852417,1.3696043491363525,{'rms_score': 0.7357040532860566},{'rms_score': 0.027640910860381746},{'rms_score': 1.078930376484856}
1,1.0505568981170654,1.22865891456604,0,0,0
2,0.953003466129303,1.083798885345459,0,0,0
3,0.8892922401428223,0.9447419047355652,0,0,0
4,0.8193522095680237,0.7750753164291382,0,0,0
5,0.7880639433860779,0.6345996856689453,0,0,0
6,0.7746268510818481,0.5476849675178528,0,0,0
7,0.7729381918907166,0.47385457158088684,0,0,0
8,0.7409655451774597,0.4012148380279541,0,0,0
9,0.7033297419548035,0.34812983870506287,0,0,0
10,0.6720591187477112,0.3138596713542938,0,0,0
11,0.6709756255149841,0.29438358545303345,0,0,0
12,0.7029445767402649,0.23650598526000977,0,0,0
13,0.6457211375236511,0.19537150859832764,0,0,0
14,0.6537750363349915,0.16509495675563812,0,0,0
15,0.641074538230896,0.16633784770965576,0,0,0
16,0.6232550144195557,0.1314125955104828,0,0,0
17,0.6339495182037354,0.1110246405005455,0,0,0
18,0.605471670627594,0.09873953461647034,0,0,0
19,0.61228346824646,0.06808864325284958,0,0,0
20,0.5966373085975647,0.07113862782716751,0,0,0
21,0.6082895994186401,0.047814249992370605,0,0,0
22,0.5689839124679565,0.040131762623786926,0,0,0
23,0.5570879578590393,0.037584856152534485,0,0,0
24,0.5632514357566833,0.035591814666986465,0,0,0
25,0.5634510517120361,0.032971326261758804,0,0,0
26,0.5476532578468323,0.032454948872327805,0,0,0
27,0.5285202860832214,0.02745094895362854,0,0,0
28,0.5391553640365601,0.029098743572831154,0,0,0
29,0.5260007977485657,0.022287102416157722,0,0,0
30,0.5210487842559814,0.04001219570636749,0,0,0
31,0.525509774684906,0.028860371559858322,0,0,0
32,0.5080668926239014,0.027180446311831474,0,0,0
33,0.49404269456863403,0.02064676769077778,0,0,0
34,0.5027490258216858,0.03177487105131149,0,0,0
35,0.5001844167709351,0.02064797282218933,0,0,0
36,0.5028035640716553,0.025047635659575462,0,0,0
37,0.46581438183784485,0.01871963031589985,0,0,0
38,0.5078253149986267,0.016718249768018723,0,0,0
39,0.5012389421463013,0.01814100332558155,0,0,0
40,0.5028271079063416,0.018832961097359657,0,0,0
41,0.4985954463481903,0.01731478050351143,0,0,0
42,0.48523059487342834,0.021671820431947708,0,0,0
43,0.48222416639328003,0.013424558565020561,0,0,0
