,train_losses,valid_losses
78,"({'mean_absolute_error': 1.3750851870969434}, {'mean_absolute_error': [2.8221441521994666, 1.2423624699345042, 0.060748939156858854]})","({'mean_absolute_error': 1.6640162452505554}, {'mean_absolute_error': [3.5395166058721377, 1.386687146271091, 0.06584498360843752]})"
79,"({'mean_absolute_error': 1.3565296940712972}, {'mean_absolute_error': [2.6958748900935023, 1.3093427104622573, 0.06437148165813131]})","({'mean_absolute_error': 1.6048669252060623}, {'mean_absolute_error': [3.4343523714378126, 1.31067342835734, 0.06957497582303454]})"
80,"({'mean_absolute_error': 1.3792530857229686}, {'mean_absolute_error': [2.8376599569970837, 1.2392638847710395, 0.06083541540078187]})","({'mean_absolute_error': 1.6481375944633891}, {'mean_absolute_error': [3.5202840269864715, 1.3589650594922285, 0.06516369691146813]})"
81,"({'mean_absolute_error': 1.3390599736905164}, {'mean_absolute_error': [2.6997941374058745, 1.2567877190630705, 0.06059806460260453]})","({'mean_absolute_error': 1.593302321011304}, {'mean_absolute_error': [3.389170244372015, 1.3249755976789948, 0.06576112098290206]})"
82,"({'mean_absolute_error': 1.3574837257435808}, {'mean_absolute_error': [2.7651698050588083, 1.2466845971261238, 0.06059677504581021]})","({'mean_absolute_error': 1.6220856912855401}, {'mean_absolute_error': [3.4546869901854653, 1.345724987986052, 0.06584509568510248]})"
83,"({'mean_absolute_error': 1.3431310036501503}, {'mean_absolute_error': [2.714796714576106, 1.2540444664832198, 0.06055182989112537]})","({'mean_absolute_error': 1.6124954103071374}, {'mean_absolute_error': [3.4429266903562192, 1.3290360342725591, 0.06552350629263308]})"
84,"({'mean_absolute_error': 1.3304685717885365}, {'mean_absolute_error': [2.6790745552838215, 1.2513747992463973, 0.060956360835391014]})","({'mean_absolute_error': 1.6035717970931966}, {'mean_absolute_error': [3.406409734998139, 1.3378282127700456, 0.06647744351140579]})"
85,"({'mean_absolute_error': 1.374078405737471}, {'mean_absolute_error': [2.8196198884483867, 1.242297737228878, 0.06031759153514818]})","({'mean_absolute_error': 1.64916562354286}, {'mean_absolute_error': [3.5338517023462703, 1.3475698197634813, 0.06607534851882828]})"
86,"({'mean_absolute_error': 1.3176630745428104}, {'mean_absolute_error': [2.624833070975938, 1.2677511937439914, 0.06040495890850172]})","({'mean_absolute_error': 1.587926784751847}, {'mean_absolute_error': [3.3833609013536377, 1.314143301317969, 0.06627615158393421]})"
87,"({'mean_absolute_error': 1.3221082820241328}, {'mean_absolute_error': [2.6661295189530074, 1.2402420100795544, 0.05995331703983651]})","({'mean_absolute_error': 1.619313730730668}, {'mean_absolute_error': [3.4306070611434514, 1.3617321359162233, 0.06560199513232974]})"
88,"({'mean_absolute_error': 1.3189144422688106}, {'mean_absolute_error': [2.650677031888126, 1.245711051091406, 0.06035524382690032]})","({'mean_absolute_error': 1.6071215043438292}, {'mean_absolute_error': [3.4256414705138627, 1.329569348356209, 0.06615369416141517]})"
89,"({'mean_absolute_error': 1.3576625104434656}, {'mean_absolute_error': [2.7575424460676707, 1.254767825993831, 0.060677259268895264]})","({'mean_absolute_error': 1.6270140409384133}, {'mean_absolute_error': [3.4945886914170865, 1.3199039690606826, 0.06654946233747044]})"
90,"({'mean_absolute_error': 1.383884494146111}, {'mean_absolute_error': [2.85200044207445, 1.2400245983494798, 0.05962844201440351]})","({'mean_absolute_error': 1.6529291673465225}, {'mean_absolute_error': [3.549466914012456, 1.344319468926919, 0.0650011191001925]})"
91,"({'mean_absolute_error': 1.3568691526450323}, {'mean_absolute_error': [2.744614658265641, 1.265192634130456, 0.060800165538999626]})","({'mean_absolute_error': 1.6094916359454225}, {'mean_absolute_error': [3.4442536295025734, 1.3167835704839097, 0.06743770784978385]})"
92,"({'mean_absolute_error': 1.3088105587068073}, {'mean_absolute_error': [2.619696032449609, 1.2471260777718793, 0.05960956589893329]})","({'mean_absolute_error': 1.588484616516055}, {'mean_absolute_error': [3.3707462760316127, 1.3298402683568487, 0.06486730515970379]})"
93,"({'mean_absolute_error': 1.2989992391101717}, {'mean_absolute_error': [2.568413835589703, 1.268341875716834, 0.0602420060239783]})","({'mean_absolute_error': 1.5716482537239669}, {'mean_absolute_error': [3.342612857486541, 1.3058689827207286, 0.06646292096463151]})"
94,"({'mean_absolute_error': 1.333789050002947}, {'mean_absolute_error': [2.6994635565727028, 1.242136270277926, 0.05976732315821196]})","({'mean_absolute_error': 1.614812366961021}, {'mean_absolute_error': [3.4447060155161546, 1.3348508478663976, 0.06488023750051033]})"
95,"({'mean_absolute_error': 1.3048899483512746}, {'mean_absolute_error': [2.6159416148726575, 1.2384382121927742, 0.06029001798839184]})","({'mean_absolute_error': 1.5978235115727204}, {'mean_absolute_error': [3.3835177977651982, 1.3449139757148583, 0.06503876123810487]})"
96,"({'mean_absolute_error': 1.3046375961645922}, {'mean_absolute_error': [2.594671798949236, 1.2590099254222253, 0.06023106412231513]})","({'mean_absolute_error': 1.5761148267166736}, {'mean_absolute_error': [3.3566286044955653, 1.3067490699442414, 0.0649668057102138]})"
97,"({'mean_absolute_error': 1.358795605093018}, {'mean_absolute_error': [2.7698710307863377, 1.2466266268254877, 0.05988915766722865]})","({'mean_absolute_error': 1.6149929335772093}, {'mean_absolute_error': [3.449039528990744, 1.3310245069650515, 0.06491476477583236]})"
98,"({'mean_absolute_error': 1.3554811476952102}, {'mean_absolute_error': [2.763327348489704, 1.2432466600670207, 0.05986943452890646]})","({'mean_absolute_error': 1.6157974334155722}, {'mean_absolute_error': [3.436457159098728, 1.3458665263324618, 0.06506861481552646]})"
99,"({'mean_absolute_error': 1.3639617283950765}, {'mean_absolute_error': [2.7899782472314074, 1.2414781325400635, 0.060428805413758904]})","({'mean_absolute_error': 1.6219139358712151}, {'mean_absolute_error': [3.4475549998102792, 1.3522510017578273, 0.06593580604553796]})"
100,"({'mean_absolute_error': 1.3536988396727}, {'mean_absolute_error': [2.7534899360774547, 1.2476940367890976, 0.05991254615154729]})","({'mean_absolute_error': 1.602027984532347}, {'mean_absolute_error': [3.411866164565729, 1.3292013117169912, 0.06501647731432161]})"
101,"({'mean_absolute_error': 1.385571745495444}, {'mean_absolute_error': [2.8634393799929914, 1.2337517769710191, 0.05952407952232143]})","({'mean_absolute_error': 1.6372827692905378}, {'mean_absolute_error': [3.490760773648942, 1.3567784602532413, 0.06430907396943006]})"
102,"({'mean_absolute_error': 1.3497106812769937}, {'mean_absolute_error': [2.743539302950504, 1.2457986106525822, 0.05979413022789402]})","({'mean_absolute_error': 1.6025049921852454}, {'mean_absolute_error': [3.4107969191555703, 1.3315266177619645, 0.06519143963820119]})"
103,"({'mean_absolute_error': 1.3424134044361555}, {'mean_absolute_error': [2.720827455704235, 1.2465770059710246, 0.05983575163320664]})","({'mean_absolute_error': 1.5983672484670846}, {'mean_absolute_error': [3.406121269766166, 1.3240632398717012, 0.06491723576338593]})"
104,"({'mean_absolute_error': 1.3518684722460312}, {'mean_absolute_error': [2.762196762919192, 1.2340797898675322, 0.05932886395136929]})","({'mean_absolute_error': 1.615183961588347}, {'mean_absolute_error': [3.4142501523146387, 1.3665343636728844, 0.06476736877751783]})"
