,train_mean,train_eiso,train_riso,train_vert,valid_mean,valid_eiso,valid_riso,valid_vert
0,2.990139329,7.879149072,1.02489342,0.066375494,1.606260804,3.331089922,1.422462041,0.065230449
1,2.825227936,7.428120438,0.983906243,0.063657128,1.647539232,3.491869721,1.38385963,0.066888345
2,2.741641007,7.200829159,0.96324097,0.060852891,1.889002723,4.220928244,1.379286517,0.066793407
3,2.591956981,6.801896593,0.915359322,0.058615029,1.931067793,4.357621762,1.367939707,0.067641911
4,2.435402132,6.360311709,0.888797947,0.057096741,1.732641967,3.759790566,1.367533975,0.070601358
5,2.365848502,6.155499634,0.880576155,0.061469719,1.945241404,4.380233706,1.381389016,0.074101492
6,2.006963756,5.069810834,0.893647937,0.057432496,1.957551013,4.391118168,1.409714326,0.071820547
7,1.664952015,4.124092222,0.820443128,0.050320696,2.14240639,5.001840879,1.352692389,0.0726859
8,1.434460026,3.393131842,0.862407166,0.047841069,1.787727242,3.918169186,1.36652335,0.078489191
9,1.293501439,3.029214804,0.804691341,0.046598171,2.357636212,5.636385666,1.35538089,0.08114208
10,1.028448126,2.271445933,0.770005964,0.04389248,2.085212609,4.805271093,1.370539845,0.079826888
11,0.997400595,2.199507363,0.749030054,0.043664368,1.823516056,4.048249612,1.342196934,0.080101622
12,1.014460906,2.258571046,0.738573813,0.046237858,2.081122555,4.781715305,1.383424472,0.078227888
13,1.079807199,2.479842565,0.71644297,0.043136062,1.928582903,4.329139521,1.376454709,0.080154478
14,1.022423057,2.349425279,0.680535717,0.037308174,2.14299776,4.977387375,1.365227516,0.08637839
15,0.981677286,2.256547536,0.652051214,0.036433108,2.972159773,7.457289269,1.371890838,0.087299211
16,0.95805595,2.204230629,0.633572571,0.036364651,2.133720275,4.950122896,1.362997728,0.0880402
17,0.879555647,2.008354882,0.597507413,0.032804645,2.552167255,6.192299982,1.373567335,0.090634449
18,0.875742601,2.023385071,0.572405632,0.0314371,2.544418806,6.167864609,1.379446705,0.085945104
19,0.92419764,2.191234611,0.551508453,0.029849857,2.294916593,5.412777843,1.38234613,0.089625805
20,0.907596168,2.166000163,0.528524948,0.028263394,3.196620592,8.141592513,1.358810377,0.089458886
21,0.927336454,2.252651203,0.501108953,0.028249206,2.185038684,5.090450851,1.376173589,0.088491613
22,0.911500973,2.227008094,0.480909614,0.026585212,2.581323248,6.280221949,1.378460512,0.085287283
23,0.836170393,2.025457189,0.457790223,0.025263766,2.492840898,6.021924467,1.36934453,0.087253698
24,0.84062281,2.045956944,0.451304747,0.024606737,2.622864633,6.391886746,1.385696219,0.091010933
