,train_losses,valid_losses,train_score,valid_score,test_score
0,32.388519287109375,1.5531971454620361,{'rms_score': 0.6411856254515399},{'rms_score': 0.05460411831516487},{'rms_score': 0.5882438423891796}
1,1.5401055812835693,1.3652371168136597,0,0,0
2,1.2584764957427979,1.2638983726501465,0,0,0
3,1.1831533908843994,1.199102520942688,0,0,0
4,1.1633323431015015,1.2027502059936523,0,0,0
5,1.146133303642273,1.2087361812591553,0,0,0
6,1.1625789403915405,1.1782286167144775,0,0,0
7,1.1398006677627563,1.1647454500198364,0,0,0
8,1.143553376197815,1.079622745513916,0,0,0
9,1.1072304248809814,1.0666944980621338,0,0,0
10,1.1089503765106201,1.0135512351989746,0,0,0
11,1.11036217212677,0.9947118163108826,0,0,0
12,1.3166635036468506,0.889220654964447,0,0,0
13,1.0859025716781616,0.9165444374084473,0,0,0
14,1.0790610313415527,0.7569267749786377,0,0,0
15,1.0792967081069946,0.8732059597969055,0,0,0
16,1.0952609777450562,0.5926815271377563,0,0,0
17,1.1218329668045044,0.48738929629325867,0,0,0
18,1.1185691356658936,0.4047200679779053,0,0,0
19,1.0908697843551636,0.397786408662796,0,0,0
20,1.087490200996399,0.2153462916612625,0,0,0
21,1.0788151025772095,0.26040348410606384,0,0,0
22,1.0638813972473145,0.17118583619594574,0,0,0
23,1.0779613256454468,0.21477094292640686,0,0,0
24,1.1042600870132446,0.17752254009246826,0,0,0
25,1.0847939252853394,0.2690051794052124,0,0,0
26,1.1089119911193848,0.3152061402797699,0,0,0
27,1.0963047742843628,0.19151878356933594,0,0,0
28,1.0810728073120117,0.20317192375659943,0,0,0
29,1.0789154767990112,0.13737553358078003,0,0,0
30,1.1001867055892944,0.4023738205432892,0,0,0
31,1.0760756731033325,0.2904236912727356,0,0,0
32,1.0710420608520508,0.13649877905845642,0,0,0
33,1.058953046798706,0.14916320145130157,0,0,0
34,1.0142866373062134,0.618696391582489,0,0,0
35,0.9811435341835022,0.5810872912406921,0,0,0
36,0.958454966545105,0.2065095752477646,0,0,0
37,0.6431944370269775,0.32103756070137024,0,0,0
38,0.9410933256149292,0.5199906229972839,0,0,0
39,0.9308401346206665,0.4869770109653473,0,0,0
40,0.9224092364311218,0.41079407930374146,0,0,0
41,0.9088350534439087,0.2522309422492981,0,0,0
42,0.8862988948822021,0.18821336328983307,0,0,0
43,0.8756839632987976,0.11300704628229141,0,0,0
44,0.8691844344139099,0.16311031579971313,0,0,0
45,0.8655016422271729,0.27659133076667786,0,0,0
46,0.8652239441871643,0.22721196711063385,0,0,0
47,0.8375867605209351,0.1394631415605545,0,0,0
48,0.8215740919113159,0.12150424718856812,0,0,0
49,0.7839369773864746,0.14489345252513885,0,0,0
50,0.7536406517028809,0.09714969992637634,0,0,0
51,0.7359659075737,0.09103478491306305,0,0,0
52,0.7535390853881836,0.23695287108421326,0,0,0
53,0.7374123334884644,0.1297004073858261,0,0,0
54,0.7435287237167358,0.11789896339178085,0,0,0
55,0.7314971685409546,0.07892744988203049,0,0,0
56,0.7435731887817383,0.09080705791711807,0,0,0
57,0.7285960912704468,0.0672406405210495,0,0,0
58,0.7030178308486938,0.09803778678178787,0,0,0
59,0.6986074447631836,0.08444737643003464,0,0,0
60,0.7071705460548401,0.07900397479534149,0,0,0
61,0.6870418787002563,0.20556503534317017,0,0,0
62,0.5191599726676941,0.07905090600252151,0,0,0
63,0.6799296736717224,0.075173519551754,0,0,0
64,0.6932169795036316,0.08347848802804947,0,0,0
65,0.6747984886169434,0.10121385753154755,0,0,0
66,0.6566863059997559,0.10699882358312607,0,0,0
67,0.6545516848564148,0.07492659240961075,0,0,0
68,0.6439105868339539,0.08858279883861542,0,0,0
