,train_losses,valid_losses
161,{'mean_absolute_error': 1.155107450687779},{'mean_absolute_error': 1.1185939333801835}
162,{'mean_absolute_error': 1.1303065104414134},{'mean_absolute_error': 1.155423058981179}
163,{'mean_absolute_error': 1.1582624448569487},{'mean_absolute_error': 1.1279086801904779}
164,{'mean_absolute_error': 1.12233451441987},{'mean_absolute_error': 1.1444432915002851}
165,{'mean_absolute_error': 1.1205290728407795},{'mean_absolute_error': 1.1518977985228929}
166,{'mean_absolute_error': 1.1349091922098637},{'mean_absolute_error': 1.15279905050984}
167,{'mean_absolute_error': 1.122879822682162},{'mean_absolute_error': 1.1621120324474719}
168,{'mean_absolute_error': 1.1272611872531157},{'mean_absolute_error': 1.1957395494928713}
169,{'mean_absolute_error': 1.1938637903759544},{'mean_absolute_error': 1.147338280673224}
170,{'mean_absolute_error': 1.1412684015516092},{'mean_absolute_error': 1.1509247703443861}
171,{'mean_absolute_error': 1.1237212394654768},{'mean_absolute_error': 1.1252074471124436}
172,{'mean_absolute_error': 1.1292129836237637},{'mean_absolute_error': 1.133822807197962}
173,{'mean_absolute_error': 1.118710776363396},{'mean_absolute_error': 1.1407877032513192}
174,{'mean_absolute_error': 1.118890010494615},{'mean_absolute_error': 1.205845507550334}
175,{'mean_absolute_error': 1.254399275143901},{'mean_absolute_error': 1.2037324921440795}
176,{'mean_absolute_error': 1.1177024603624899},{'mean_absolute_error': 1.1842765729202827}
177,{'mean_absolute_error': 1.1278986093924324},{'mean_absolute_error': 1.135296057554868}
178,{'mean_absolute_error': 1.1454793428110048},{'mean_absolute_error': 1.165670288306294}
179,{'mean_absolute_error': 1.1182848204262732},{'mean_absolute_error': 1.204956223524354}
180,{'mean_absolute_error': 1.1220371296708789},{'mean_absolute_error': 1.1524664912186762}
181,{'mean_absolute_error': 1.1056421425566878},{'mean_absolute_error': 1.1564730466149071}
182,{'mean_absolute_error': 1.196969057036718},{'mean_absolute_error': 1.1630102785215763}
183,{'mean_absolute_error': 1.0997368238181757},{'mean_absolute_error': 1.1507678927109901}
184,{'mean_absolute_error': 1.1281135889725982},{'mean_absolute_error': 1.1754717646770172}
185,{'mean_absolute_error': 1.1208651456822523},{'mean_absolute_error': 1.1977990425636151}
186,{'mean_absolute_error': 1.1113158169360717},{'mean_absolute_error': 1.151892704457309}
187,{'mean_absolute_error': 1.1070538991765813},{'mean_absolute_error': 1.144381616591432}
