,learning_rate,validity_loss
0,1e-05,0.19091300666332245
1,2e-05,0.244847372174263
2,4e-05,0.16616316139698029
3,8e-05,0.3435012698173523
4,0.00016,0.1543598175048828
5,0.00032,0.11714393645524979
6,0.00064,0.10950548946857452
7,0.00128,0.19152309000492096
8,0.00256,0.10226358473300934
9,0.00512,0.14814674854278564
10,0.01024,0.339092493057251
11,0.02048,0.38303226232528687
12,0.04096,0.13532555103302002
13,0.08192,0.4389764368534088
