,train_losses,valid_losses,train_score,valid_score,test_score
0,58.88846206665039,0.18364307284355164,{'rms_score': 0.42781353340952905},{'rms_score': 0.07582654147314703},{'rms_score': 0.30635276053110777}
1,2.0678205490112305,0.11896760016679764,0,0,0
2,1.5266594886779785,0.091091588139534,0,0,0
3,1.461983323097229,0.08672787994146347,0,0,0
4,1.3646413087844849,0.08017686009407043,0,0,0
5,1.359700083732605,0.07972946017980576,0,0,0
6,1.3336217403411865,0.08418894559144974,0,0,0
7,1.2575849294662476,0.08432938903570175,0,0,0
8,1.2919635772705078,0.0808231383562088,0,0,0
9,1.3206111192703247,0.08281087875366211,0,0,0
10,1.2813993692398071,0.07941173017024994,0,0,0
11,1.2933883666992188,0.08016888797283173,0,0,0
12,1.014793038368225,0.08081235736608505,0,0,0
13,1.285112977027893,0.07694310694932938,0,0,0
14,1.2874653339385986,0.07608386129140854,0,0,0
15,1.2519007921218872,0.07829779386520386,0,0,0
16,1.2919129133224487,0.0789211243391037,0,0,0
17,1.2761796712875366,0.07686088234186172,0,0,0
18,1.2497256994247437,0.07876427471637726,0,0,0
19,1.270761251449585,0.08050636202096939,0,0,0
20,1.2666734457015991,0.07940526306629181,0,0,0
21,1.2723697423934937,0.08453748375177383,0,0,0
22,1.2576696872711182,0.0774274468421936,0,0,0
23,1.2904845476150513,0.07189834862947464,0,0,0
24,1.2297230958938599,0.0718333050608635,0,0,0
25,1.2834489345550537,0.07567210495471954,0,0,0
26,1.2624140977859497,0.07415763288736343,0,0,0
27,1.233025074005127,0.07109203934669495,0,0,0
28,1.2512447834014893,0.07083888351917267,0,0,0
29,1.2690093517303467,0.07595807313919067,0,0,0
30,1.2698909044265747,0.07567252963781357,0,0,0
31,1.2549391984939575,0.07182005047798157,0,0,0
32,1.2567737102508545,0.07612629979848862,0,0,0
33,1.2137149572372437,0.07230808585882187,0,0,0
34,1.2376562356948853,0.07212264835834503,0,0,0
35,1.2128325700759888,0.07118311524391174,0,0,0
36,1.1780738830566406,0.07419131696224213,0,0,0
37,0.6745489239692688,0.07127200067043304,0,0,0
38,1.1477969884872437,0.073041632771492,0,0,0
39,1.0834360122680664,0.065140001475811,0,0,0
40,1.0215837955474854,0.07166454195976257,0,0,0
41,0.9091085195541382,0.06568706780672073,0,0,0
42,0.7577536106109619,0.07271905243396759,0,0,0
43,0.6817386150360107,0.06389425694942474,0,0,0
44,0.4807940125465393,0.06834419071674347,0,0,0
45,0.25727903842926025,0.06797491759061813,0,0,0
46,0.15342414379119873,0.07044060528278351,0,0,0
47,0.14605435729026794,0.0641227588057518,0,0,0
48,0.20500978827476501,0.06495170295238495,0,0,0
49,0.18775318562984467,0.0622846744954586,0,0,0
50,0.1711507886648178,0.06352496892213821,0,0,0
51,0.1890450417995453,0.0690944492816925,0,0,0
52,0.18530578911304474,0.0634535625576973,0,0,0
53,0.14195990562438965,0.06503927707672119,0,0,0
54,0.1329360455274582,0.07044540345668793,0,0,0
55,0.1494990885257721,0.06976005434989929,0,0,0
56,0.133617103099823,0.061833228915929794,0,0,0
57,0.12654420733451843,0.05803690105676651,0,0,0
58,0.12456069886684418,0.06195016950368881,0,0,0
59,0.11916625499725342,0.059496745467185974,0,0,0
60,0.12596866488456726,0.065155029296875,0,0,0
61,0.21617528796195984,0.06652086973190308,0,0,0
62,0.10250145941972733,0.05619240924715996,0,0,0
63,0.12586316466331482,0.06306468695402145,0,0,0
64,0.1650318056344986,0.06814264506101608,0,0,0
65,0.16281747817993164,0.06246349215507507,0,0,0
66,0.14428885281085968,0.05853627249598503,0,0,0
67,0.12130055576562881,0.060161884874105453,0,0,0
68,0.14969366788864136,0.06124858558177948,0,0,0
69,0.11491181701421738,0.06029130890965462,0,0,0
70,0.10716667771339417,0.05409625917673111,0,0,0
71,0.08425713330507278,0.05811625346541405,0,0,0
72,0.1391628086566925,0.058796945959329605,0,0,0
73,0.11315160244703293,0.057007092982530594,0,0,0
74,0.08950208127498627,0.054794296622276306,0,0,0
75,0.09051276743412018,0.055769871920347214,0,0,0
76,0.08588849753141403,0.05700714513659477,0,0,0
77,0.08151070773601532,0.053914543241262436,0,0,0
78,0.08575764298439026,0.05302842706441879,0,0,0
79,0.0901816338300705,0.04994053766131401,0,0,0
80,0.10908064991235733,0.050360627472400665,0,0,0
81,0.10110386461019516,0.053280364722013474,0,0,0
82,0.10360291600227356,0.05567799508571625,0,0,0
83,0.0805816650390625,0.0554756261408329,0,0,0
84,0.09102636575698853,0.05592524632811546,0,0,0
85,0.08636191487312317,0.048573169857263565,0,0,0
86,0.08302141726016998,0.05375780165195465,0,0,0
87,0.0891900286078453,0.0486031137406826,0,0,0
88,0.07849105447530746,0.05386072024703026,0,0,0
89,0.07272154837846756,0.052228283137083054,0,0,0
90,0.06956523656845093,0.048490989953279495,0,0,0
91,0.079594686627388,0.05098811164498329,0,0,0
92,0.07146217674016953,0.04879346489906311,0,0,0
93,0.07091231644153595,0.049717482179403305,0,0,0
94,0.06552159041166306,0.052291158586740494,0,0,0
95,0.08852896094322205,0.050231531262397766,0,0,0
96,0.08866702020168304,0.047563839703798294,0,0,0
97,0.07922836393117905,0.04349415376782417,0,0,0
98,0.08559005707502365,0.04771779477596283,0,0,0
99,0.08540816605091095,0.0465991273522377,0,0,0
100,0.0625075027346611,0.04132572561502457,0,0,0
