,train_losses,valid_losses,train_score,valid_score,test_score
0,2.1469743251800537,2.4491775035858154,{'rms_score': 0.7090299320910299},{'rms_score': 0.03215984356763295},{'rms_score': 0.5158610609026524}
1,1.2958561182022095,2.5599465370178223,0,0,0
2,1.1036087274551392,2.2411069869995117,0,0,0
3,0.9353828430175781,1.9714176654815674,0,0,0
4,0.9444048404693604,1.67044997215271,0,0,0
5,0.9067495465278625,1.3946324586868286,0,0,0
6,0.8637564182281494,1.1755437850952148,0,0,0
7,0.8281487822532654,1.0973191261291504,0,0,0
8,0.8464980125427246,0.9732388257980347,0,0,0
9,0.8110138773918152,0.8317217230796814,0,0,0
10,0.8251199722290039,0.7829263806343079,0,0,0
11,0.7643861770629883,0.7386779189109802,0,0,0
12,1.0278146266937256,0.5554619431495667,0,0,0
13,0.7433326840400696,0.4781533181667328,0,0,0
14,0.7840887904167175,0.5408084988594055,0,0,0
15,0.743259847164154,0.3801668882369995,0,0,0
16,0.6998205184936523,0.34664762020111084,0,0,0
17,0.7262635827064514,0.32787594199180603,0,0,0
18,0.6792276501655579,0.33009403944015503,0,0,0
19,0.6801052093505859,0.26927125453948975,0,0,0
20,0.638517439365387,0.2600310742855072,0,0,0
21,0.6547704339027405,0.15465901792049408,0,0,0
22,0.6655570864677429,0.15492600202560425,0,0,0
23,0.6454298496246338,0.13663128018379211,0,0,0
24,0.6518527865409851,0.09594248980283737,0,0,0
25,0.6343528628349304,0.11949948966503143,0,0,0
26,0.6657336354255676,0.10121020674705505,0,0,0
27,0.6407546997070312,0.060572896152734756,0,0,0
28,0.6375746130943298,0.06453707814216614,0,0,0
29,0.6590349078178406,0.043685730546712875,0,0,0
30,0.6185550093650818,0.0799904465675354,0,0,0
31,0.6080331802368164,0.03392576798796654,0,0,0
32,0.5846658945083618,0.03749160096049309,0,0,0
33,0.5882365107536316,0.02711031213402748,0,0,0
34,0.6124469637870789,0.03694525733590126,0,0,0
35,0.5902936458587646,0.030708901584148407,0,0,0
36,0.5839593410491943,0.037716370075941086,0,0,0
37,0.4512341320514679,0.027607815340161324,0,0,0
38,0.5871191620826721,0.02923942171037197,0,0,0
39,0.5604158043861389,0.01676282100379467,0,0,0
40,0.5703728795051575,0.028044775128364563,0,0,0
41,0.5872983932495117,0.01505083218216896,0,0,0
42,0.5724352598190308,0.03595929965376854,0,0,0
43,0.5740876793861389,0.02878813073039055,0,0,0
44,0.5876310467720032,0.013953763991594315,0,0,0
45,0.5491784811019897,0.021529655903577805,0,0,0
46,0.5722094178199768,0.03037451021373272,0,0,0
47,0.5738312602043152,0.025270046666264534,0,0,0
48,0.564332127571106,0.0242097619920969,0,0,0
49,0.5624303817749023,0.04458548501133919,0,0,0
50,0.556127667427063,0.03556350618600845,0,0,0
51,0.5341566205024719,0.03374701365828514,0,0,0
52,0.5078517198562622,0.016633236780762672,0,0,0
53,0.5456413626670837,0.020204272121191025,0,0,0
54,0.5409871935844421,0.018744701519608498,0,0,0
55,0.5435383915901184,0.019976694136857986,0,0,0
56,0.54862380027771,0.03129751607775688,0,0,0
57,0.5298037528991699,0.012189263477921486,0,0,0
58,0.526884138584137,0.018335122615098953,0,0,0
59,0.5161354541778564,0.024707112461328506,0,0,0
60,0.5450701117515564,0.02486533485352993,0,0,0
61,0.5443933606147766,0.016846023499965668,0,0,0
62,0.4629337787628174,0.02478203922510147,0,0,0
63,0.5186667442321777,0.013475342653691769,0,0,0
64,0.5045943856239319,0.009033932350575924,0,0,0
65,0.5009815096855164,0.015189076773822308,0,0,0
66,0.5101667642593384,0.024555206298828125,0,0,0
67,0.49506333470344543,0.02468891628086567,0,0,0
68,0.4836060106754303,0.014651867561042309,0,0,0
69,0.4751857817173004,0.012013052590191364,0,0,0
70,0.4835759699344635,0.015538467094302177,0,0,0
71,0.47084343433380127,0.0071349372155964375,0,0,0
72,0.4832272529602051,0.006705047097057104,0,0,0
73,0.4491579830646515,0.011790266260504723,0,0,0
74,0.46465232968330383,0.01379204262048006,0,0,0
75,0.4788742661476135,0.012609747238457203,0,0,0
76,0.4356885850429535,0.028683925047516823,0,0,0
77,0.4346387982368469,0.024629153311252594,0,0,0
78,0.4461097717285156,0.020331954583525658,0,0,0
79,0.44279634952545166,0.015197434462606907,0,0,0
80,0.40418922901153564,0.01896105706691742,0,0,0
81,0.4163796901702881,0.01725006476044655,0,0,0
82,0.3844602108001709,0.019919805228710175,0,0,0
83,0.39091062545776367,0.012044771574437618,0,0,0
84,0.37892329692840576,0.007451188750565052,0,0,0
85,0.34650346636772156,0.01274043321609497,0,0,0
86,0.3354150056838989,0.03672642633318901,0,0,0
87,0.3638962209224701,0.008052032440900803,0,0,0
88,0.33980026841163635,0.021745478734374046,0,0,0
89,0.3564891219139099,0.011726186610758305,0,0,0
90,0.3227772116661072,0.01609618216753006,0,0,0
91,0.35196372866630554,0.012977180071175098,0,0,0
92,0.32919666171073914,0.015692956745624542,0,0,0
93,0.30492132902145386,0.011635622009634972,0,0,0
94,0.2980714738368988,0.012835903093218803,0,0,0
95,0.26939070224761963,0.012600922957062721,0,0,0
96,0.2661007046699524,0.01773345284163952,0,0,0
97,0.2624100148677826,0.04350956901907921,0,0,0
98,0.27034732699394226,0.011059606447815895,0,0,0
99,0.2556459605693817,0.021465303376317024,0,0,0
100,0.23472130298614502,0.01408134214580059,0,0,0
101,0.22496259212493896,0.031720682978630066,0,0,0
102,0.23195277154445648,0.011287741363048553,0,0,0
103,0.23988370597362518,0.008162755519151688,0,0,0
104,0.2549850046634674,0.014630074612796307,0,0,0
105,0.22588248550891876,0.010125500150024891,0,0,0
106,0.19418369233608246,0.010426822118461132,0,0,0
107,0.2072536051273346,0.007668685168027878,0,0,0
108,0.1931738406419754,0.01909322291612625,0,0,0
109,0.18157586455345154,0.03410051390528679,0,0,0
110,0.2004987597465515,0.006369198672473431,0,0,0
111,0.16959722340106964,0.007880592718720436,0,0,0
112,0.12559306621551514,0.008659012615680695,0,0,0
113,0.15760330855846405,0.006781916134059429,0,0,0
114,0.15943172574043274,0.010397624224424362,0,0,0
115,0.17147387564182281,0.025051992386579514,0,0,0
116,0.13637688755989075,0.037741757929325104,0,0,0
117,0.15906713902950287,0.07679787278175354,0,0,0
118,0.13000091910362244,0.01453250553458929,0,0,0
119,0.15095515549182892,0.009683391079306602,0,0,0
120,0.156366229057312,0.011213957332074642,0,0,0
121,0.12309684604406357,0.007354034576565027,0,0,0
122,0.12915898859500885,0.011580931954085827,0,0,0
123,0.12311805784702301,0.014804775826632977,0,0,0
124,0.13185139000415802,0.011497680097818375,0,0,0
125,0.12694333493709564,0.026207376271486282,0,0,0
126,0.11726595461368561,0.017552969977259636,0,0,0
127,0.10629455745220184,0.024066302925348282,0,0,0
128,0.0933416336774826,0.010875994339585304,0,0,0
129,0.11261819303035736,0.012969753704965115,0,0,0
130,0.1079387292265892,0.005439681466668844,0,0,0
131,0.11292461305856705,0.030779575929045677,0,0,0
132,0.12418067455291748,0.007855216972529888,0,0,0
133,0.09435730427503586,0.01696004346013069,0,0,0
134,0.0912294089794159,0.02167155034840107,0,0,0
135,0.09696637094020844,0.015361618250608444,0,0,0
136,0.09079626202583313,0.013162804767489433,0,0,0
137,0.07193450629711151,0.014010390266776085,0,0,0
138,0.08541566133499146,0.01057345885783434,0,0,0
139,0.07370226085186005,0.012142240069806576,0,0,0
140,0.09299816191196442,0.021463554352521896,0,0,0
141,0.07916776835918427,0.011508399620652199,0,0,0
142,0.08329196274280548,0.005024270620197058,0,0,0
143,0.07845354080200195,0.012842952273786068,0,0,0
144,0.07173848152160645,0.014784242957830429,0,0,0
145,0.0740763321518898,0.026464972645044327,0,0,0
146,0.08129281550645828,0.011496029794216156,0,0,0
147,0.09541044384241104,0.015969419851899147,0,0,0
148,0.09061430394649506,0.009609375149011612,0,0,0
149,0.0704476535320282,0.009161046706140041,0,0,0
150,0.07704571634531021,0.011176729574799538,0,0,0
151,0.06456980854272842,0.007423475384712219,0,0,0
152,0.08495817333459854,0.012110886164009571,0,0,0
153,0.05966996029019356,0.008090983144938946,0,0,0
154,0.05660237371921539,0.004997949115931988,0,0,0
155,0.06241746246814728,0.02309492789208889,0,0,0
156,0.05207660421729088,0.014943759888410568,0,0,0
157,0.06571602076292038,0.010447845794260502,0,0,0
158,0.055571578443050385,0.011269021779298782,0,0,0
159,0.07859782129526138,0.007024818565696478,0,0,0
160,0.053136344999074936,0.006634092424064875,0,0,0
161,0.06040302664041519,0.028100760653614998,0,0,0
162,0.048838481307029724,0.017578531056642532,0,0,0
163,0.061626993119716644,0.017190055921673775,0,0,0
164,0.05053820461034775,0.04751221090555191,0,0,0
165,0.052791494876146317,0.03144483268260956,0,0,0
166,0.050538014620542526,0.031158488243818283,0,0,0
167,0.05725929141044617,0.013009756803512573,0,0,0
168,0.05015045404434204,0.013404011726379395,0,0,0
169,0.043549105525016785,0.015122869051992893,0,0,0
170,0.04179467260837555,0.021581273525953293,0,0,0
171,0.06540991365909576,0.024170875549316406,0,0,0
172,0.06327243894338608,0.038520801812410355,0,0,0
173,0.048813678324222565,0.018685178831219673,0,0,0
174,0.0404486358165741,0.008312392048537731,0,0,0
175,0.05775221437215805,0.007857241667807102,0,0,0
176,0.059579938650131226,0.006929044146090746,0,0,0
177,0.04039045795798302,0.010719181038439274,0,0,0
178,0.039787255227565765,0.01160543691366911,0,0,0
179,0.04794038087129593,0.01857861317694187,0,0,0
180,0.03950915485620499,0.007324584759771824,0,0,0
181,0.04375721514225006,0.010879061184823513,0,0,0
182,0.03860700875520706,0.013407708145678043,0,0,0
183,0.0415271520614624,0.010230452753603458,0,0,0
184,0.047850918024778366,0.011838700622320175,0,0,0
185,0.04503341019153595,0.006696256808936596,0,0,0
186,0.03912542760372162,0.008328884840011597,0,0,0
187,0.031488992273807526,0.02463703602552414,0,0,0
188,0.02819904312491417,0.006891826167702675,0,0,0
189,0.04182162880897522,0.026545805856585503,0,0,0
190,0.032310597598552704,0.009403863921761513,0,0,0
191,0.04061339423060417,0.021992042660713196,0,0,0
192,0.04642369598150253,0.00979788601398468,0,0,0
193,0.03383496403694153,0.02213953249156475,0,0,0
194,0.03318873420357704,0.006561302579939365,0,0,0
195,0.03446779400110245,0.007837844081223011,0,0,0
196,0.04721330106258392,0.034717854112386703,0,0,0
197,0.02405434474349022,0.004599462263286114,0,0,0
198,0.044829849153757095,0.013529296033084393,0,0,0
199,0.03934474289417267,0.010825833305716515,0,0,0
200,0.027649255469441414,0.01568552665412426,0,0,0
201,0.035807836800813675,0.017003808170557022,0,0,0
202,0.03529335558414459,0.004376335069537163,0,0,0
203,0.03994309902191162,0.005763737019151449,0,0,0
204,0.030446361750364304,0.004028164781630039,0,0,0
205,0.031092461198568344,0.006069568917155266,0,0,0
206,0.02739059180021286,0.006067369598895311,0,0,0
207,0.027459081262350082,0.02346278913319111,0,0,0
208,0.04950558394193649,0.004276003688573837,0,0,0
209,0.046896710991859436,0.006284803617745638,0,0,0
210,0.037067387253046036,0.008266540244221687,0,0,0
211,0.03264553099870682,0.004573917482048273,0,0,0
212,0.022679036483168602,0.01026232447475195,0,0,0
213,0.024845881387591362,0.0046317982487380505,0,0,0
214,0.02670152857899666,0.01319467555731535,0,0,0
215,0.030822021886706352,0.005936801433563232,0,0,0
216,0.022362951189279556,0.016763757914304733,0,0,0
217,0.021400127559900284,0.00863537285476923,0,0,0
218,0.03189036622643471,0.018376914784312248,0,0,0
219,0.02597995102405548,0.007299970369786024,0,0,0
220,0.02297591045498848,0.006333014462143183,0,0,0
221,0.03613856062293053,0.004790119826793671,0,0,0
222,0.02786445990204811,0.006224131677299738,0,0,0
223,0.02894311025738716,0.012878553941845894,0,0,0
224,0.02999834157526493,0.010779482312500477,0,0,0
225,0.024666380137205124,0.002740488387644291,0,0,0
226,0.034437984228134155,0.002375788288190961,0,0,0
227,0.026616858318448067,0.009827804751694202,0,0,0
228,0.028900256380438805,0.0039763785898685455,0,0,0
229,0.03290947526693344,0.017643624916672707,0,0,0
230,0.0312616303563118,0.008407357148826122,0,0,0
231,0.026469137519598007,0.009116297587752342,0,0,0
232,0.024436749517917633,0.010287505574524403,0,0,0
233,0.03929867967963219,0.018655456602573395,0,0,0
234,0.03005904145538807,0.009621202014386654,0,0,0
235,0.025476308539509773,0.006814463529735804,0,0,0
236,0.021221905946731567,0.00797151681035757,0,0,0
237,0.01944057084619999,0.01042364165186882,0,0,0
238,0.03144990652799606,0.007519771344959736,0,0,0
239,0.03504231944680214,0.008409080095589161,0,0,0
240,0.01953505538403988,0.0066609857603907585,0,0,0
241,0.030708331614732742,0.006063553504645824,0,0,0
242,0.032432250678539276,0.023837240412831306,0,0,0
243,0.024251315742731094,0.010120502673089504,0,0,0
244,0.030131613835692406,0.012509901076555252,0,0,0
245,0.022009672597050667,0.006321670021861792,0,0,0
246,0.028233421966433525,0.008063463494181633,0,0,0
247,0.03518868237733841,0.008147824555635452,0,0,0
248,0.02074114978313446,0.005164014641195536,0,0,0
249,0.025593172758817673,0.01660565659403801,0,0,0
250,0.022013120353221893,0.018090032041072845,0,0,0
251,0.020260704681277275,0.011462070979177952,0,0,0
252,0.0361575186252594,0.006336880382150412,0,0,0
253,0.03012985736131668,0.007112612947821617,0,0,0
254,0.02616734430193901,0.00602327473461628,0,0,0
255,0.025287194177508354,0.023386714980006218,0,0,0
256,0.020887356251478195,0.011262170970439911,0,0,0
257,0.02298545278608799,0.00492840725928545,0,0,0
258,0.023862674832344055,0.013857518322765827,0,0,0
259,0.026699792593717575,0.019294042140245438,0,0,0
260,0.02488301321864128,0.0072241793386638165,0,0,0
261,0.02174387499690056,0.008888009935617447,0,0,0
262,0.028119944036006927,0.006145349238067865,0,0,0
263,0.020421411842107773,0.0035904347896575928,0,0,0
264,0.01715688779950142,0.004495908971875906,0,0,0
265,0.021864131093025208,0.004573671612888575,0,0,0
266,0.021411988884210587,0.008324443362653255,0,0,0
267,0.03478655964136124,0.006861232686787844,0,0,0
268,0.028536666184663773,0.007958311587572098,0,0,0
269,0.01990680769085884,0.008115642704069614,0,0,0
270,0.01632184535264969,0.00913693755865097,0,0,0
271,0.02082548849284649,0.00890449620783329,0,0,0
272,0.02661936730146408,0.010898534208536148,0,0,0
273,0.023392653092741966,0.01209865789860487,0,0,0
274,0.02632364258170128,0.009416759945452213,0,0,0
275,0.025603676214814186,0.008821656927466393,0,0,0
276,0.021092690527439117,0.006157686002552509,0,0,0
277,0.022705599665641785,0.004046604968607426,0,0,0
278,0.01838620938360691,0.012914196588099003,0,0,0
279,0.017861226573586464,0.0029406093526631594,0,0,0
280,0.014647407457232475,0.005387055221945047,0,0,0
281,0.021479986608028412,0.00607335614040494,0,0,0
282,0.02220037579536438,0.010383641347289085,0,0,0
283,0.02043677680194378,0.005932294297963381,0,0,0
284,0.021445458754897118,0.008055244572460651,0,0,0
285,0.013763555325567722,0.008442464284598827,0,0,0
286,0.01979549042880535,0.01598275825381279,0,0,0
287,0.014428093098104,0.006982613820582628,0,0,0
288,0.017213821411132812,0.02937512844800949,0,0,0
289,0.013533489778637886,0.003917936701327562,0,0,0
290,0.0211472325026989,0.012184610590338707,0,0,0
291,0.025538301095366478,0.008248225785791874,0,0,0
292,0.02366495504975319,0.015418200753629208,0,0,0
293,0.022051651030778885,0.011960652656853199,0,0,0
294,0.020696572959423065,0.005746446084231138,0,0,0
295,0.022307666018605232,0.008134083822369576,0,0,0
296,0.0211920328438282,0.013246318325400352,0,0,0
297,0.01790335401892662,0.014297593384981155,0,0,0
298,0.015772812068462372,0.00966228824108839,0,0,0
299,0.020057437941432,0.012574373744428158,0,0,0
