,ids,smiles,reverse_iso,eiso,vertical_excitation,binary_negativity
129,96741,Cc1cc(\N=N/c2cccc(C#N)c2)c(C#N)cc1C#N,11.891000017900966,3.8926071911025044,1.9767666734075202,0
130,996419,COc1cc(C)c(\N=N/c2ccc(F)c(C(=O)O)c2)cc1F,13.943139997336322,3.590153318503431,2.030100869565363,0
131,971988,Cc1ccc(\N=N/c2cccc(F)c2C(=O)O)c(C#N)c1C,13.48102596449352,2.498761512641144,1.993882596562125,0
132,306331,COc1ccc(\N=N/c2cc(F)cc(C)c2OC)c(C(=O)O)c1,17.303052130188043,6.687944930231821,2.0155155995955916,0
133,226610,COc1ccc(\N=N/c2cc(C#N)c(-c3ccccc3)cc2-c2ccccc2)cc1OC,12.912299724926022,4.9628557977806675,1.9650658038422624,0
134,910912,Cc1ccc(C(=O)O)c(\N=N/c2c(F)ccc(C#N)c2C)c1,13.99378236820629,3.1147442669330854,1.9654739737107527,0
135,698943,COc1c(C(=O)O)ccc(F)c1\N=N/c1cc(C(=O)O)ccc1C(=O)O,13.779720986570688,2.168579300303818,1.9572833650154784,0
136,125287,Cc1cccc(\N=N/c2cc(C)c(C#N)c(C#N)c2)c1,13.76076582397338,1.8740711344839518,1.985800833164857,0
137,129968,Cc1ccc(\N=N/c2ccc(C(=O)O)c(-c3ccccc3)c2C#N)cc1,12.102960462022558,2.773704736097977,1.9181806916075332,0
138,1135267,N#Cc1cc(C(=O)O)c(C(=O)O)cc1\N=N/c1ccc(C(=O)O)c(-c2ccccc2)c1,10.504526540381857,2.0806867219471936,1.8560572376136413,0
139,1049717,COc1ccc(-c2ccccc2)c(\N=N/c2c(C(=O)O)ccc(OC)c2C#N)c1,11.810449597192955,0.22364987664453534,2.1018027098079766,0
140,8326,COc1cccc(\N=N/c2cc(C#N)cc(F)c2C)c1,15.484014242318656,1.3616274701772546,2.0482508230535412,0
141,27486,COc1ccccc1\N=N/c1ccc(C(=O)O)c(-c2ccccc2)c1C#N,13.188821987448847,3.685610645096241,1.9199494277047757,0
142,28218,COc1ccccc1\N=N/c1cc(C)c(-c2ccccc2)cc1-c1ccccc1,22.2914507732822,3.532601367037211,2.022672177957486,0
143,235329,COc1ccc(OC)c(\N=N/c2cc(C(=O)O)c(C(=O)O)cc2C(=O)O)c1,11.22874030064881,2.2844451203223026,1.8135803599595741,0
144,113679,COc1ccc(C(=O)O)c(\N=N/c2ccccc2C#N)c1C(=O)O,13.43609378783749,1.842315518700905,1.9917873245702837,0
145,493995,COc1cc(F)c(C#N)cc1\N=N/c1cccc(OC)c1C,14.330112124017047,3.0629066936307563,2.0593530434782177,0
146,299906,COc1ccc(\N=N/c2ccc(-c3ccccc3)c(C#N)c2F)cc1C(=O)O,17.111831401613266,3.852388853384001,2.0560876845299085,0
147,258592,COc1cc(C(=O)O)ccc1\N=N/c1ccc(C)cc1F,10.899293267850672,3.2102832275024933,1.9111329585440318,0
148,334833,COc1cc(F)c(OC)c(\N=N/c2ccc(-c3ccccc3)cc2OC)c1,14.968808319817967,3.9554109282129963,1.878860327603769,0
149,798885,N#Cc1c(C(=O)O)ccc(F)c1\N=N/c1ccc(C(=O)O)cc1-c1ccccc1,12.887214814055223,3.2041334681527642,1.8644111142565052,0
